,OverallError
0,3.5113022327423096
1,3.4980056285858154
2,3.4924049377441406
3,3.49975848197937
4,3.4904613494873047
5,3.4948220252990723
6,3.492125988006592
7,3.5152485370635986
8,3.5099499225616455
9,3.4794013500213623
