,OverallError
0,3.9183051586151123
1,3.9234251976013184
2,3.923464775085449
3,4.3195695877075195
4,3.9201853275299072
5,3.9209306240081787
6,3.924375057220459
7,3.923130989074707
8,3.922959089279175
9,4.320469856262207
