,PANAS.Positive_Predicted,PANAS.Negative_Predicted,PANAS.Positive_Actual,PANAS.Negative_Actual
3726,27.0,17.0,30.0,13.0
3727,27.0,17.0,30.0,13.0
3728,27.0,17.0,30.0,13.0
3729,27.0,17.0,30.0,13.0
3730,27.0,17.0,30.0,13.0
3731,27.0,17.0,30.0,13.0
3732,27.0,17.0,30.0,13.0
3733,27.0,17.0,30.0,13.0
3734,27.0,17.0,30.0,13.0
3735,30.0,13.0,30.0,13.0
3736,27.0,17.0,30.0,13.0
3737,27.0,17.0,30.0,13.0
3738,27.0,17.0,30.0,13.0
3739,27.0,17.0,30.0,13.0
3740,27.0,17.0,30.0,13.0
3741,27.0,17.0,30.0,13.0
3742,27.0,17.0,30.0,13.0
3743,30.0,13.0,30.0,13.0
3744,30.0,13.0,30.0,13.0
3745,27.0,17.0,30.0,13.0
3746,27.0,17.0,30.0,13.0
3747,27.0,17.0,30.0,13.0
3748,27.0,17.0,30.0,13.0
3749,27.0,17.0,30.0,13.0
3750,27.0,17.0,30.0,13.0
3751,27.0,17.0,30.0,13.0
3752,27.0,17.0,30.0,13.0
3753,27.0,17.0,30.0,13.0
3754,27.0,17.0,30.0,13.0
3755,27.0,17.0,30.0,13.0
3756,27.0,17.0,30.0,13.0
3757,27.0,17.0,30.0,13.0
3758,27.0,17.0,30.0,13.0
3759,30.0,13.0,30.0,13.0
3760,30.0,13.0,30.0,13.0
3761,30.0,13.0,30.0,13.0
3762,30.0,13.0,30.0,13.0
3763,30.0,13.0,30.0,13.0
3764,30.0,13.0,30.0,13.0
3765,30.0,13.0,30.0,13.0
3766,30.0,13.0,30.0,13.0
3767,30.0,13.0,30.0,13.0
3768,30.0,13.0,30.0,13.0
3769,27.0,17.0,30.0,13.0
3770,27.0,17.0,30.0,13.0
3771,27.0,17.0,30.0,13.0
3772,27.0,17.0,30.0,13.0
3773,27.0,17.0,30.0,13.0
3774,30.0,13.0,30.0,13.0
3775,27.0,17.0,30.0,13.0
3776,30.0,13.0,30.0,13.0
3777,27.0,17.0,30.0,13.0
3778,27.0,17.0,30.0,13.0
3779,30.0,13.0,30.0,13.0
3780,27.0,17.0,30.0,13.0
3781,27.0,17.0,30.0,13.0
3782,30.0,13.0,30.0,13.0
3783,30.0,13.0,30.0,13.0
3784,30.0,13.0,30.0,13.0
3785,30.0,13.0,30.0,13.0
3786,30.0,13.0,30.0,13.0
3787,30.0,13.0,30.0,13.0
3788,30.0,13.0,30.0,13.0
3789,30.0,13.0,30.0,13.0
3790,30.0,13.0,30.0,13.0
3791,30.0,13.0,30.0,13.0
3792,30.0,13.0,30.0,13.0
3793,30.0,13.0,30.0,13.0
3794,30.0,13.0,30.0,13.0
3795,30.0,13.0,30.0,13.0
3796,30.0,13.0,30.0,13.0
3797,30.0,13.0,30.0,13.0
3798,30.0,13.0,30.0,13.0
3799,30.0,13.0,30.0,13.0
3800,27.0,17.0,30.0,13.0
3801,30.0,13.0,30.0,13.0
3802,30.0,13.0,30.0,13.0
3803,30.0,13.0,30.0,13.0
3804,30.0,13.0,30.0,13.0
3805,30.0,13.0,30.0,13.0
3806,30.0,13.0,30.0,13.0
3807,30.0,13.0,30.0,13.0
3808,30.0,13.0,30.0,13.0
3809,30.0,13.0,30.0,13.0
3810,30.0,13.0,30.0,13.0
3811,30.0,13.0,30.0,13.0
3812,30.0,13.0,30.0,13.0
3813,30.0,13.0,30.0,13.0
3814,30.0,13.0,30.0,13.0
3815,30.0,13.0,30.0,13.0
3816,30.0,13.0,30.0,13.0
3817,30.0,13.0,30.0,13.0
3818,30.0,13.0,30.0,13.0
3819,30.0,13.0,30.0,13.0
3820,30.0,13.0,30.0,13.0
3821,30.0,13.0,30.0,13.0
3822,30.0,13.0,30.0,13.0
3823,30.0,13.0,30.0,13.0
3824,30.0,13.0,30.0,13.0
3825,30.0,13.0,30.0,13.0
3826,30.0,13.0,30.0,13.0
3827,30.0,13.0,30.0,13.0
3828,30.0,13.0,30.0,13.0
3829,30.0,13.0,30.0,13.0
3830,30.0,13.0,30.0,13.0
3831,30.0,13.0,30.0,13.0
3832,30.0,13.0,30.0,13.0
3833,30.0,13.0,30.0,13.0
3834,30.0,13.0,30.0,13.0
3835,30.0,13.0,30.0,13.0
3836,30.0,13.0,30.0,13.0
3837,30.0,13.0,30.0,13.0
3838,30.0,13.0,30.0,13.0
3839,30.0,13.0,30.0,13.0
3840,30.0,13.0,30.0,13.0
3841,30.0,13.0,30.0,13.0
3842,30.0,13.0,30.0,13.0
3843,30.0,13.0,30.0,13.0
3844,30.0,13.0,30.0,13.0
3845,30.0,13.0,30.0,13.0
3846,30.0,13.0,30.0,13.0
3847,30.0,13.0,30.0,13.0
3848,30.0,13.0,30.0,13.0
3849,30.0,13.0,30.0,13.0
3850,30.0,13.0,30.0,13.0
3851,30.0,13.0,30.0,13.0
3852,30.0,13.0,30.0,13.0
3853,30.0,13.0,30.0,13.0
3854,30.0,13.0,30.0,13.0
3855,30.0,13.0,30.0,13.0
3856,30.0,13.0,30.0,13.0
3857,30.0,13.0,30.0,13.0
3858,30.0,13.0,30.0,13.0
3859,30.0,13.0,30.0,13.0
3860,30.0,13.0,30.0,13.0
3861,30.0,13.0,30.0,13.0
3862,30.0,13.0,30.0,13.0
3863,30.0,13.0,30.0,13.0
3864,30.0,13.0,30.0,13.0
3865,30.0,13.0,30.0,13.0
3866,30.0,13.0,30.0,13.0
3867,30.0,13.0,30.0,13.0
3868,30.0,13.0,30.0,13.0
3869,30.0,13.0,30.0,13.0
3870,30.0,13.0,30.0,13.0
3871,30.0,13.0,30.0,13.0
3872,30.0,13.0,30.0,13.0
3873,30.0,13.0,30.0,13.0
3874,30.0,13.0,30.0,13.0
3875,30.0,13.0,30.0,13.0
3876,30.0,13.0,30.0,13.0
3877,30.0,13.0,30.0,13.0
3878,30.0,13.0,30.0,13.0
3879,30.0,13.0,30.0,13.0
3880,30.0,13.0,30.0,13.0
3881,30.0,13.0,30.0,13.0
3882,30.0,13.0,30.0,13.0
3883,30.0,13.0,30.0,13.0
3884,30.0,13.0,30.0,13.0
3885,30.0,13.0,30.0,13.0
3886,30.0,13.0,30.0,13.0
3887,30.0,13.0,30.0,13.0
3888,30.0,13.0,30.0,13.0
3889,30.0,13.0,30.0,13.0
3890,30.0,13.0,30.0,13.0
3891,30.0,13.0,30.0,13.0
3892,30.0,13.0,30.0,13.0
3893,30.0,13.0,30.0,13.0
3894,30.0,13.0,30.0,13.0
3895,30.0,13.0,30.0,13.0
3896,30.0,13.0,30.0,13.0
3897,30.0,13.0,30.0,13.0
3898,30.0,13.0,30.0,13.0
3899,30.0,13.0,30.0,13.0
3900,30.0,13.0,30.0,13.0
3901,30.0,13.0,30.0,13.0
3902,30.0,13.0,30.0,13.0
3903,30.0,13.0,30.0,13.0
3904,30.0,13.0,30.0,13.0
3905,30.0,13.0,30.0,13.0
3906,30.0,13.0,30.0,13.0
3907,30.0,13.0,30.0,13.0
3908,30.0,13.0,30.0,13.0
3909,30.0,13.0,30.0,13.0
3910,30.0,13.0,30.0,13.0
3911,30.0,13.0,30.0,13.0
3912,30.0,13.0,30.0,13.0
3913,30.0,13.0,30.0,13.0
3914,30.0,13.0,30.0,13.0
3915,30.0,13.0,30.0,13.0
3916,30.0,13.0,30.0,13.0
3917,30.0,13.0,30.0,13.0
3918,30.0,13.0,30.0,13.0
3919,30.0,13.0,30.0,13.0
3920,30.0,13.0,30.0,13.0
3921,30.0,13.0,30.0,13.0
3922,30.0,13.0,30.0,13.0
3923,30.0,13.0,30.0,13.0
3924,30.0,13.0,30.0,13.0
3925,30.0,13.0,30.0,13.0
3926,30.0,13.0,30.0,13.0
3927,30.0,13.0,30.0,13.0
3928,30.0,13.0,30.0,13.0
3929,30.0,13.0,30.0,13.0
3930,30.0,13.0,30.0,13.0
3931,30.0,13.0,30.0,13.0
3932,30.0,13.0,30.0,13.0
3933,30.0,13.0,30.0,13.0
3934,30.0,13.0,30.0,13.0
3935,30.0,13.0,30.0,13.0
3936,30.0,13.0,30.0,13.0
3937,30.0,13.0,30.0,13.0
3938,30.0,13.0,30.0,13.0
3939,30.0,13.0,30.0,13.0
3940,30.0,13.0,30.0,13.0
3941,30.0,13.0,30.0,13.0
3942,30.0,13.0,30.0,13.0
3943,30.0,13.0,30.0,13.0
3944,30.0,13.0,30.0,13.0
3945,30.0,13.0,30.0,13.0
3946,30.0,13.0,30.0,13.0
3947,30.0,13.0,30.0,13.0
3948,30.0,13.0,30.0,13.0
3949,30.0,13.0,30.0,13.0
3950,30.0,13.0,30.0,13.0
3951,30.0,13.0,30.0,13.0
3952,30.0,13.0,30.0,13.0
3953,30.0,13.0,30.0,13.0
3954,30.0,13.0,30.0,13.0
3955,30.0,13.0,30.0,13.0
3956,30.0,13.0,30.0,13.0
3957,30.0,13.0,30.0,13.0
3958,30.0,13.0,30.0,13.0
3959,30.0,13.0,30.0,13.0
3960,30.0,13.0,30.0,13.0
3961,30.0,13.0,30.0,13.0
3962,30.0,13.0,30.0,13.0
3963,30.0,13.0,30.0,13.0
3964,30.0,13.0,30.0,13.0
3965,30.0,13.0,30.0,13.0
3966,30.0,13.0,30.0,13.0
3967,30.0,13.0,30.0,13.0
3968,30.0,13.0,30.0,13.0
3969,30.0,13.0,30.0,13.0
3970,30.0,13.0,30.0,13.0
3971,30.0,13.0,30.0,13.0
3972,30.0,13.0,30.0,13.0
3973,30.0,13.0,30.0,13.0
3974,30.0,13.0,30.0,13.0
3975,30.0,13.0,30.0,13.0
3976,30.0,13.0,30.0,13.0
3977,30.0,13.0,30.0,13.0
3978,30.0,13.0,30.0,13.0
3979,30.0,13.0,30.0,13.0
3980,30.0,13.0,30.0,13.0
3981,30.0,13.0,30.0,13.0
3982,30.0,13.0,30.0,13.0
3983,30.0,13.0,30.0,13.0
3984,30.0,13.0,30.0,13.0
3985,30.0,13.0,30.0,13.0
3986,30.0,13.0,30.0,13.0
3987,30.0,13.0,30.0,13.0
3988,30.0,13.0,30.0,13.0
3989,30.0,13.0,30.0,13.0
3990,30.0,13.0,30.0,13.0
3991,30.0,13.0,30.0,13.0
3992,30.0,13.0,30.0,13.0
3993,30.0,13.0,30.0,13.0
3994,30.0,13.0,30.0,13.0
3995,30.0,13.0,30.0,13.0
3996,30.0,13.0,30.0,13.0
3997,30.0,13.0,30.0,13.0
3998,30.0,13.0,30.0,13.0
3999,30.0,13.0,30.0,13.0
4000,30.0,13.0,30.0,13.0
4001,30.0,13.0,30.0,13.0
4002,30.0,13.0,30.0,13.0
4003,30.0,13.0,30.0,13.0
4004,30.0,13.0,30.0,13.0
4005,30.0,13.0,30.0,13.0
4006,30.0,13.0,30.0,13.0
4007,30.0,13.0,30.0,13.0
4008,30.0,13.0,30.0,13.0
4009,30.0,13.0,30.0,13.0
4010,30.0,13.0,30.0,13.0
4011,30.0,13.0,30.0,13.0
4012,27.0,17.0,30.0,13.0
4013,27.0,17.0,30.0,13.0
4014,27.0,17.0,30.0,13.0
4015,30.0,13.0,30.0,13.0
4016,30.0,13.0,30.0,13.0
4017,30.0,13.0,30.0,13.0
4018,30.0,13.0,30.0,13.0
4019,30.0,13.0,30.0,13.0
4020,30.0,13.0,30.0,13.0
4021,30.0,13.0,30.0,13.0
4022,30.0,13.0,30.0,13.0
4023,30.0,13.0,30.0,13.0
4024,30.0,13.0,30.0,13.0
4025,30.0,13.0,30.0,13.0
4026,30.0,13.0,30.0,13.0
4027,30.0,13.0,30.0,13.0
4028,30.0,13.0,30.0,13.0
4029,30.0,13.0,30.0,13.0
4030,30.0,13.0,30.0,13.0
4031,30.0,13.0,30.0,13.0
4032,30.0,13.0,30.0,13.0
4033,30.0,13.0,30.0,13.0
4034,30.0,13.0,30.0,13.0
4035,30.0,13.0,30.0,13.0
4036,30.0,13.0,30.0,13.0
4037,30.0,13.0,30.0,13.0
4038,30.0,13.0,30.0,13.0
4039,30.0,13.0,30.0,13.0
4040,30.0,13.0,30.0,13.0
4041,30.0,13.0,30.0,13.0
4042,30.0,13.0,30.0,13.0
4043,30.0,13.0,30.0,13.0
4044,30.0,13.0,30.0,13.0
4045,30.0,13.0,30.0,13.0
4046,30.0,13.0,30.0,13.0
4047,30.0,13.0,30.0,13.0
4048,30.0,13.0,30.0,13.0
4049,30.0,13.0,30.0,13.0
4050,30.0,13.0,30.0,13.0
4051,30.0,13.0,30.0,13.0
4052,30.0,13.0,30.0,13.0
4053,30.0,13.0,30.0,13.0
4054,30.0,13.0,30.0,13.0
4055,30.0,13.0,30.0,13.0
4056,30.0,13.0,30.0,13.0
4057,30.0,13.0,30.0,13.0
4058,30.0,13.0,30.0,13.0
4059,30.0,13.0,30.0,13.0
4060,30.0,13.0,30.0,13.0
4061,30.0,13.0,30.0,13.0
4062,30.0,13.0,30.0,13.0
4063,30.0,13.0,30.0,13.0
4064,30.0,13.0,30.0,13.0
4065,30.0,13.0,30.0,13.0
4066,30.0,13.0,30.0,13.0
4067,30.0,13.0,30.0,13.0
4068,30.0,13.0,30.0,13.0
4069,30.0,13.0,30.0,13.0
4070,30.0,13.0,30.0,13.0
4071,30.0,13.0,30.0,13.0
4072,30.0,13.0,30.0,13.0
4073,30.0,13.0,30.0,13.0
4074,30.0,13.0,30.0,13.0
4075,30.0,13.0,30.0,13.0
4076,30.0,13.0,30.0,13.0
4077,30.0,13.0,30.0,13.0
4078,30.0,13.0,30.0,13.0
4079,30.0,13.0,30.0,13.0
4080,30.0,13.0,30.0,13.0
4081,30.0,13.0,30.0,13.0
4082,30.0,13.0,30.0,13.0
4083,30.0,13.0,30.0,13.0
4084,30.0,13.0,30.0,13.0
4085,30.0,13.0,30.0,13.0
4086,30.0,13.0,30.0,13.0
4087,30.0,13.0,30.0,13.0
4088,30.0,13.0,30.0,13.0
4089,30.0,13.0,30.0,13.0
4090,30.0,13.0,30.0,13.0
4091,30.0,13.0,30.0,13.0
4092,30.0,13.0,30.0,13.0
4093,30.0,13.0,30.0,13.0
4094,30.0,13.0,30.0,13.0
4095,30.0,13.0,30.0,13.0
4096,30.0,13.0,30.0,13.0
4097,30.0,13.0,30.0,13.0
4098,30.0,13.0,30.0,13.0
4099,30.0,13.0,30.0,13.0
4100,30.0,13.0,30.0,13.0
4101,30.0,13.0,30.0,13.0
4102,30.0,13.0,30.0,13.0
4103,30.0,13.0,30.0,13.0
4104,30.0,13.0,30.0,13.0
4105,30.0,13.0,30.0,13.0
4106,30.0,13.0,30.0,13.0
4107,30.0,13.0,30.0,13.0
4108,30.0,13.0,30.0,13.0
4109,30.0,13.0,30.0,13.0
4110,30.0,13.0,30.0,13.0
4111,30.0,13.0,30.0,13.0
4112,30.0,13.0,30.0,13.0
4113,30.0,13.0,30.0,13.0
4114,30.0,13.0,30.0,13.0
4115,30.0,13.0,30.0,13.0
4116,30.0,13.0,30.0,13.0
4117,30.0,13.0,30.0,13.0
4118,30.0,13.0,30.0,13.0
4119,30.0,13.0,30.0,13.0
4120,30.0,13.0,30.0,13.0
4121,30.0,13.0,30.0,13.0
4122,30.0,13.0,30.0,13.0
4123,30.0,13.0,30.0,13.0
4124,30.0,13.0,30.0,13.0
4125,30.0,13.0,30.0,13.0
4126,30.0,13.0,30.0,13.0
4127,27.0,17.0,30.0,13.0
4128,27.0,17.0,30.0,13.0
4129,27.0,17.0,30.0,13.0
4130,27.0,17.0,30.0,13.0
4131,27.0,17.0,30.0,13.0
4132,30.0,13.0,30.0,13.0
4133,30.0,13.0,30.0,13.0
4134,30.0,13.0,30.0,13.0
4135,30.0,13.0,30.0,13.0
4136,30.0,13.0,30.0,13.0
4137,30.0,13.0,30.0,13.0
4138,30.0,13.0,30.0,13.0
4139,30.0,13.0,30.0,13.0
4140,30.0,13.0,30.0,13.0
4141,30.0,13.0,30.0,13.0
4142,30.0,13.0,30.0,13.0
4143,30.0,13.0,30.0,13.0
4144,30.0,13.0,30.0,13.0
4145,30.0,13.0,30.0,13.0
4146,30.0,13.0,30.0,13.0
4147,30.0,13.0,30.0,13.0
4148,30.0,13.0,30.0,13.0
4149,30.0,13.0,30.0,13.0
4150,27.0,17.0,30.0,13.0
4151,27.0,17.0,30.0,13.0
4152,27.0,17.0,30.0,13.0
4153,30.0,13.0,30.0,13.0
4154,30.0,13.0,30.0,13.0
4155,30.0,13.0,30.0,13.0
4156,30.0,13.0,30.0,13.0
4157,30.0,13.0,30.0,13.0
4158,30.0,13.0,30.0,13.0
4159,27.0,17.0,30.0,13.0
4160,27.0,17.0,30.0,13.0
4161,27.0,17.0,30.0,13.0
4162,30.0,13.0,30.0,13.0
4163,30.0,13.0,30.0,13.0
4164,30.0,13.0,30.0,13.0
4165,30.0,13.0,30.0,13.0
4166,30.0,13.0,30.0,13.0
4167,30.0,13.0,30.0,13.0
4168,30.0,13.0,30.0,13.0
4169,30.0,13.0,30.0,13.0
4170,30.0,13.0,30.0,13.0
4171,30.0,13.0,30.0,13.0
4172,30.0,13.0,30.0,13.0
4173,30.0,13.0,30.0,13.0
4174,30.0,13.0,30.0,13.0
4175,30.0,13.0,30.0,13.0
4176,30.0,13.0,30.0,13.0
4177,30.0,13.0,30.0,13.0
4178,30.0,13.0,30.0,13.0
4179,30.0,13.0,30.0,13.0
4180,30.0,13.0,30.0,13.0
4181,30.0,13.0,30.0,13.0
4182,30.0,13.0,30.0,13.0
4183,30.0,13.0,30.0,13.0
4184,30.0,13.0,30.0,13.0
4185,30.0,13.0,30.0,13.0
4186,30.0,13.0,30.0,13.0
4187,30.0,13.0,30.0,13.0
4188,30.0,13.0,30.0,13.0
4189,30.0,13.0,30.0,13.0
4190,30.0,13.0,30.0,13.0
4191,30.0,13.0,30.0,13.0
4192,30.0,13.0,30.0,13.0
4193,30.0,13.0,30.0,13.0
4194,30.0,13.0,30.0,13.0
4195,30.0,13.0,30.0,13.0
4196,30.0,13.0,30.0,13.0
4197,30.0,13.0,30.0,13.0
4198,30.0,13.0,30.0,13.0
4199,30.0,13.0,30.0,13.0
4200,30.0,13.0,30.0,13.0
4201,30.0,13.0,30.0,13.0
4202,30.0,13.0,30.0,13.0
4203,30.0,13.0,30.0,13.0
4204,30.0,13.0,30.0,13.0
4205,30.0,13.0,30.0,13.0
4206,30.0,13.0,30.0,13.0
4207,30.0,13.0,30.0,13.0
4208,30.0,13.0,30.0,13.0
4209,30.0,13.0,30.0,13.0
4210,30.0,13.0,30.0,13.0
4211,30.0,13.0,30.0,13.0
4212,30.0,13.0,30.0,13.0
4213,30.0,13.0,30.0,13.0
4214,30.0,13.0,30.0,13.0
4215,30.0,13.0,30.0,13.0
4216,30.0,13.0,30.0,13.0
4217,30.0,13.0,30.0,13.0
4218,30.0,13.0,30.0,13.0
4219,30.0,13.0,30.0,13.0
4220,30.0,13.0,30.0,13.0
4221,30.0,13.0,30.0,13.0
4222,30.0,13.0,30.0,13.0
4223,30.0,13.0,30.0,13.0
4224,30.0,13.0,30.0,13.0
4225,30.0,13.0,30.0,13.0
4226,30.0,13.0,30.0,13.0
4227,30.0,13.0,30.0,13.0
4228,30.0,13.0,30.0,13.0
4229,30.0,13.0,30.0,13.0
4230,30.0,13.0,30.0,13.0
4231,30.0,13.0,30.0,13.0
4232,30.0,13.0,30.0,13.0
4233,30.0,13.0,30.0,13.0
4234,30.0,13.0,30.0,13.0
4235,30.0,13.0,30.0,13.0
4236,30.0,13.0,30.0,13.0
4237,30.0,13.0,30.0,13.0
4238,30.0,13.0,30.0,13.0
4239,30.0,13.0,30.0,13.0
4240,30.0,13.0,30.0,13.0
4241,30.0,13.0,30.0,13.0
4242,30.0,13.0,30.0,13.0
4243,30.0,13.0,30.0,13.0
4244,30.0,13.0,30.0,13.0
4245,30.0,13.0,30.0,13.0
4246,30.0,13.0,30.0,13.0
4247,30.0,13.0,30.0,13.0
4248,30.0,13.0,30.0,13.0
4249,30.0,13.0,30.0,13.0
4250,30.0,13.0,30.0,13.0
4251,30.0,13.0,30.0,13.0
4252,30.0,13.0,30.0,13.0
4253,30.0,13.0,30.0,13.0
4254,30.0,13.0,30.0,13.0
4255,30.0,13.0,30.0,13.0
4256,30.0,13.0,30.0,13.0
4257,30.0,13.0,30.0,13.0
4258,30.0,13.0,30.0,13.0
4259,30.0,13.0,30.0,13.0
4260,30.0,13.0,30.0,13.0
4261,30.0,13.0,30.0,13.0
4262,30.0,13.0,30.0,13.0
4263,30.0,13.0,30.0,13.0
4264,30.0,13.0,30.0,13.0
4265,30.0,13.0,30.0,13.0
4266,30.0,13.0,30.0,13.0
4267,30.0,13.0,30.0,13.0
4268,30.0,13.0,30.0,13.0
4269,30.0,13.0,30.0,13.0
4270,30.0,13.0,30.0,13.0
4271,30.0,13.0,30.0,13.0
4272,30.0,13.0,30.0,13.0
4273,30.0,13.0,30.0,13.0
4274,30.0,13.0,30.0,13.0
4275,30.0,13.0,30.0,13.0
4276,30.0,13.0,30.0,13.0
4277,30.0,13.0,30.0,13.0
4278,30.0,13.0,30.0,13.0
4279,30.0,13.0,30.0,13.0
4280,30.0,13.0,30.0,13.0
4281,30.0,13.0,30.0,13.0
4282,30.0,13.0,30.0,13.0
4283,30.0,13.0,30.0,13.0
4284,30.0,13.0,30.0,13.0
4285,30.0,13.0,30.0,13.0
4286,30.0,13.0,30.0,13.0
4287,30.0,13.0,30.0,13.0
4288,30.0,13.0,30.0,13.0
4289,30.0,13.0,30.0,13.0
4290,30.0,13.0,30.0,13.0
4291,30.0,13.0,30.0,13.0
4292,30.0,13.0,30.0,13.0
4293,30.0,13.0,30.0,13.0
4294,30.0,13.0,30.0,13.0
4295,30.0,13.0,30.0,13.0
4296,30.0,13.0,30.0,13.0
4297,30.0,13.0,30.0,13.0
4298,30.0,13.0,30.0,13.0
4299,30.0,13.0,30.0,13.0
4300,30.0,13.0,30.0,13.0
4301,30.0,13.0,30.0,13.0
4302,30.0,13.0,30.0,13.0
4303,30.0,13.0,30.0,13.0
4304,30.0,13.0,30.0,13.0
4305,30.0,13.0,30.0,13.0
4306,30.0,13.0,30.0,13.0
4307,30.0,13.0,30.0,13.0
4308,30.0,13.0,30.0,13.0
4309,30.0,13.0,30.0,13.0
4310,30.0,13.0,30.0,13.0
4311,30.0,13.0,30.0,13.0
4312,30.0,13.0,30.0,13.0
4313,30.0,13.0,30.0,13.0
4314,30.0,13.0,30.0,13.0
4315,30.0,13.0,30.0,13.0
4316,30.0,13.0,30.0,13.0
4317,30.0,13.0,30.0,13.0
4318,30.0,13.0,30.0,13.0
4319,30.0,13.0,30.0,13.0
4320,30.0,13.0,30.0,13.0
4321,30.0,13.0,30.0,13.0
4322,30.0,13.0,30.0,13.0
4323,30.0,13.0,30.0,13.0
4324,30.0,13.0,30.0,13.0
4325,30.0,13.0,30.0,13.0
4326,30.0,13.0,30.0,13.0
4327,30.0,13.0,30.0,13.0
4328,30.0,13.0,30.0,13.0
4329,30.0,13.0,30.0,13.0
4330,30.0,13.0,30.0,13.0
4331,30.0,13.0,30.0,13.0
4332,30.0,13.0,30.0,13.0
4333,30.0,13.0,30.0,13.0
4334,30.0,13.0,30.0,13.0
4335,30.0,13.0,30.0,13.0
4336,30.0,13.0,30.0,13.0
4337,30.0,13.0,30.0,13.0
4338,30.0,13.0,30.0,13.0
4339,30.0,13.0,30.0,13.0
4340,30.0,13.0,30.0,13.0
4341,30.0,13.0,30.0,13.0
4342,30.0,13.0,30.0,13.0
4343,30.0,13.0,30.0,13.0
4344,30.0,13.0,30.0,13.0
4345,30.0,13.0,30.0,13.0
4346,30.0,13.0,30.0,13.0
4347,30.0,13.0,30.0,13.0
4348,30.0,13.0,30.0,13.0
4349,30.0,13.0,30.0,13.0
4350,30.0,13.0,30.0,13.0
4351,30.0,13.0,30.0,13.0
4352,30.0,13.0,30.0,13.0
4353,30.0,13.0,30.0,13.0
4354,30.0,13.0,30.0,13.0
4355,30.0,13.0,30.0,13.0
4356,30.0,13.0,30.0,13.0
4357,30.0,13.0,30.0,13.0
4358,30.0,13.0,30.0,13.0
4359,30.0,13.0,30.0,13.0
4360,30.0,13.0,30.0,13.0
4361,30.0,13.0,30.0,13.0
4362,30.0,13.0,30.0,13.0
4363,30.0,13.0,30.0,13.0
4364,30.0,13.0,30.0,13.0
4365,27.0,17.0,30.0,13.0
4366,30.0,13.0,30.0,13.0
4367,30.0,13.0,30.0,13.0
4368,30.0,13.0,30.0,13.0
4369,27.0,17.0,30.0,13.0
4370,30.0,13.0,30.0,13.0
4371,30.0,13.0,30.0,13.0
4372,30.0,13.0,30.0,13.0
4373,30.0,13.0,30.0,13.0
4374,30.0,13.0,30.0,13.0
4375,30.0,13.0,30.0,13.0
4376,30.0,13.0,30.0,13.0
4377,30.0,13.0,30.0,13.0
4378,27.0,17.0,30.0,13.0
4379,27.0,17.0,30.0,13.0
4380,27.0,17.0,30.0,13.0
4381,27.0,17.0,30.0,13.0
4382,27.0,17.0,30.0,13.0
4383,27.0,17.0,30.0,13.0
4384,27.0,17.0,30.0,13.0
4385,27.0,17.0,30.0,13.0
4386,30.0,13.0,30.0,13.0
4387,30.0,13.0,30.0,13.0
4388,30.0,13.0,30.0,13.0
4389,30.0,13.0,30.0,13.0
4390,30.0,13.0,30.0,13.0
4391,30.0,13.0,30.0,13.0
4392,30.0,13.0,30.0,13.0
4393,30.0,13.0,30.0,13.0
4394,27.0,17.0,30.0,13.0
4395,27.0,17.0,30.0,13.0
4396,30.0,13.0,30.0,13.0
4397,30.0,13.0,30.0,13.0
4398,27.0,17.0,30.0,13.0
4399,30.0,13.0,30.0,13.0
4400,30.0,13.0,30.0,13.0
4401,30.0,13.0,30.0,13.0
4402,30.0,13.0,30.0,13.0
4403,30.0,13.0,30.0,13.0
4404,27.0,17.0,30.0,13.0
4405,27.0,17.0,30.0,13.0
4406,30.0,13.0,30.0,13.0
4407,30.0,13.0,30.0,13.0
4408,30.0,13.0,30.0,13.0
4409,30.0,13.0,30.0,13.0
4410,30.0,13.0,30.0,13.0
4411,30.0,13.0,30.0,13.0
4412,30.0,13.0,30.0,13.0
4413,30.0,13.0,30.0,13.0
4414,30.0,13.0,30.0,13.0
4415,30.0,13.0,30.0,13.0
4416,27.0,17.0,30.0,13.0
4417,27.0,17.0,30.0,13.0
4418,27.0,17.0,30.0,13.0
4419,27.0,17.0,30.0,13.0
4420,27.0,17.0,30.0,13.0
4421,27.0,17.0,30.0,13.0
4422,27.0,17.0,30.0,13.0
4423,30.0,13.0,30.0,13.0
4424,30.0,13.0,30.0,13.0
4425,30.0,13.0,30.0,13.0
4426,30.0,13.0,30.0,13.0
4427,30.0,13.0,30.0,13.0
4428,30.0,13.0,30.0,13.0
4429,30.0,13.0,30.0,13.0
4430,30.0,13.0,30.0,13.0
4431,30.0,13.0,30.0,13.0
4432,30.0,13.0,30.0,13.0
4433,30.0,13.0,30.0,13.0
4434,30.0,13.0,30.0,13.0
4435,30.0,13.0,30.0,13.0
4436,27.0,17.0,30.0,13.0
4437,27.0,17.0,30.0,13.0
4438,27.0,17.0,30.0,13.0
4439,27.0,17.0,32.0,10.0
4440,27.0,17.0,32.0,10.0
4441,27.0,17.0,32.0,10.0
4442,27.0,17.0,32.0,10.0
4443,27.0,17.0,32.0,10.0
4444,27.0,17.0,32.0,10.0
4445,27.0,17.0,32.0,10.0
4446,27.0,17.0,32.0,10.0
4447,27.0,17.0,32.0,10.0
4448,27.0,17.0,32.0,10.0
4449,27.0,17.0,32.0,10.0
4450,27.0,17.0,32.0,10.0
4451,27.0,17.0,32.0,10.0
4452,32.0,10.0,32.0,10.0
4453,32.0,10.0,32.0,10.0
4454,32.0,10.0,32.0,10.0
4455,32.0,10.0,32.0,10.0
4456,32.0,10.0,32.0,10.0
4457,32.0,10.0,32.0,10.0
4458,32.0,10.0,32.0,10.0
