,Response.Self_Predicted,Response.Self_Actual
0,4.1928486824035645,1.97734375
1,4.1928486824035645,3.10234375
2,4.1928486824035645,1.0984375
3,4.1928486824035645,2.2046875
4,4.1928486824035645,7.20625
5,4.1928486824035645,4.8925
6,4.1928486824035645,7.075
7,4.1928486824035645,1.5437500000000002
8,4.1928486824035645,5.4109375
9,4.1928486824035645,3.1234375
10,4.1928486824035645,3.00390625
11,4.1928486824035645,3.01796875
12,4.1928486824035645,3.3671875000000004
13,4.1928486824035645,4.06
14,4.1928486824035645,6.973750000000001
15,4.1928486824035645,4.1875
16,4.1928486824035645,7.41484375
17,4.1928486824035645,5.95
18,4.1928486824035645,6.99625
19,4.1928486824035645,2.89140625
20,4.1928486824035645,6.973750000000001
21,4.1928486824035645,5.016249999999999
22,4.1928486824035645,1.4125
23,4.1928486824035645,2.8421875
24,4.1928486824035645,6.5921875
25,4.1928486824035645,2.265625
26,4.1928486824035645,2.696875
27,4.1928486824035645,2.2046875
28,4.1928486824035645,3.91796875
29,4.1928486824035645,5.04296875
30,4.1928486824035645,7.98625
31,4.1928486824035645,2.2046875
32,4.1928486824035645,7.548437499999999
33,4.1928486824035645,1.0
34,4.1928486824035645,2.3640625
35,4.1928486824035645,3.2265625
36,4.1928486824035645,7.98625
37,4.1928486824035645,3.5265625000000003
38,4.1928486824035645,4.684374999999999
39,4.1928486824035645,3.00390625
40,4.1928486824035645,3.01796875
41,4.1928486824035645,6.79375
42,4.1928486824035645,3.04375
43,4.1928486824035645,4.271875
44,4.1928486824035645,5.5984375
45,4.1928486824035645,2.2046875
46,4.1928486824035645,4.05625
47,4.1928486824035645,3.1515625000000003
48,4.1928486824035645,3.9109375
49,4.1928486824035645,5.0265625
50,4.1928486824035645,3.04375
51,4.1928486824035645,4.1640625
52,4.1928486824035645,4.754687499999999
53,4.1928486824035645,1.0225
54,4.1928486824035645,2.035
55,4.1928486824035645,4.862500000000001
56,4.1928486824035645,5.7109375
57,4.1928486824035645,5.9828125
58,4.1928486824035645,2.959375
59,4.1928486824035645,4.200390625
60,4.1928486824035645,6.99625
61,4.1928486824035645,2.2046875
62,4.1928486824035645,5.074609375
63,4.1928486824035645,4.271875
64,4.1928486824035645,1.909375
65,4.1928486824035645,5.209375
66,4.1928486824035645,3.01796875
67,4.1928486824035645,3.1515625000000003
68,4.1928486824035645,4.6890625
69,4.1928486824035645,2.96875
70,4.1928486824035645,2.4953125
71,4.1928486824035645,7.94125
72,4.1928486824035645,5.04296875
73,4.1928486824035645,7.98625
74,4.1928486824035645,7.91875
75,4.1928486824035645,2.9912499999999995
76,4.1928486824035645,6.8078125
77,4.1928486824035645,5.425
78,4.1928486824035645,2.96875
79,4.1928486824035645,4.1875
80,4.1928486824035645,3.00625
81,4.1928486824035645,4.684374999999999
82,4.1928486824035645,3.01796875
83,4.1928486824035645,3.10234375
84,4.1928486824035645,4.1546875
85,4.1928486824035645,6.3625
86,4.1928486824035645,3.2921875000000003
87,4.1928486824035645,3.01796875
88,4.1928486824035645,5.2375
89,4.1928486824035645,2.0125
90,4.1928486824035645,7.212812499999999
91,4.1928486824035645,7.07734375
92,4.1928486824035645,4.046875
93,4.1928486824035645,7.98625
94,4.1928486824035645,2.76015625
95,4.1928486824035645,3.203125
96,4.1928486824035645,3.746875
97,4.1928486824035645,3.04375
98,4.1928486824035645,1.6281249999999998
99,4.1928486824035645,5.04296875
100,4.1928486824035645,3.1234375
101,4.1928486824035645,7.98625
102,4.1928486824035645,3.98125
103,4.1928486824035645,6.465625
104,4.1928486824035645,3.1515625000000003
105,4.1928486824035645,3.10234375
106,4.1928486824035645,3.10234375
107,4.1928486824035645,3.1023437500000006
108,4.1928486824035645,8.0425
109,4.1928486824035645,3.034375
110,4.1928486824035645,2.959375
111,4.1928486824035645,3.1515625000000003
112,4.1928486824035645,4.862500000000001
113,4.1928486824035645,3.1609375
114,4.1928486824035645,3.953125
115,4.1928486824035645,5.15125
116,4.1928486824035645,2.3359375
117,4.1928486824035645,5.082812499999999
118,4.1928486824035645,3.025
119,4.1928486824035645,6.9671875000000005
120,4.1928486824035645,5.04296875
121,4.1928486824035645,4.06
122,4.1928486824035645,7.553125
123,4.1928486824035645,2.7390625
124,4.1928486824035645,5.9734375
125,4.1928486824035645,3.2125000000000004
126,4.1928486824035645,6.90625
127,4.1928486824035645,2.2046875
128,4.1928486824035645,2.6359375
129,4.1928486824035645,4.1265625
130,4.1928486824035645,6.489062499999999
131,4.1928486824035645,2.021875
132,4.1928486824035645,2.63125
133,4.1928486824035645,5.98375
134,4.1928486824035645,2.6359375
135,4.1928486824035645,7.075
136,4.1928486824035645,1.0
137,4.1928486824035645,1.97875
138,4.1928486824035645,5.2375
139,4.1928486824035645,6.784375
140,4.1928486824035645,2.340625
141,4.1928486824035645,5.016249999999999
142,4.1928486824035645,6.928749999999999
143,4.1928486824035645,2.340625
144,4.1928486824035645,6.1937500000000005
145,4.1928486824035645,3.83125
146,4.1928486824035645,3.79375
147,4.1928486824035645,2.14609375
148,4.1928486824035645,2.040625
149,4.1928486824035645,8.1484375
150,4.1928486824035645,3.1515625000000003
151,4.1928486824035645,3.01796875
152,4.1928486824035645,2.8421875
153,4.1928486824035645,1.97875
154,4.1928486824035645,4.984375
155,4.1928486824035645,4.9825
156,4.1928486824035645,3.1234375
157,4.1928486824035645,7.956250000000001
158,4.1928486824035645,5.185
159,4.1928486824035645,7.053906250000001
160,4.1928486824035645,2.0921875
161,4.1928486824035645,2.921875
162,4.1928486824035645,3.3472656250000004
163,4.1928486824035645,3.1609375
164,4.1928486824035645,5.2375
165,4.1928486824035645,7.76875
166,4.1928486824035645,6.5078125
167,4.1928486824035645,3.4515625
168,4.1928486824035645,4.028124999999999
169,4.1928486824035645,3.1515625000000003
170,4.1928486824035645,2.753125
171,4.1928486824035645,1.0
172,4.1928486824035645,2.6359375
173,4.1928486824035645,5.8234375
174,4.1928486824035645,3.3671875000000004
175,4.1928486824035645,7.9975
176,4.1928486824035645,5.905
177,4.1928486824035645,3.015625
178,4.1928486824035645,3.91796875
179,4.1928486824035645,1.0
180,4.1928486824035645,3.9671875
181,4.1928486824035645,3.165625
182,4.1928486824035645,3.953125
183,4.1928486824035645,2.0828125
184,4.1928486824035645,2.035
185,4.1928486824035645,3.68125
186,4.1928486824035645,2.8515625
187,4.1928486824035645,3.10234375
188,4.1928486824035645,2.753125
189,4.1928486824035645,7.9975
190,4.1928486824035645,5.3078125
191,4.1928486824035645,5.5328125
192,4.1928486824035645,2.0125
193,4.1928486824035645,7.121874999999999
194,4.1928486824035645,5.0875
195,4.1928486824035645,3.01796875
196,4.1928486824035645,7.659765625
197,4.1928486824035645,3.1515625000000003
198,4.1928486824035645,3.390625
199,4.1928486824035645,3.390625
200,4.1928486824035645,3.1515625000000003
201,4.1928486824035645,2.1484375
202,4.1928486824035645,3.614453125
203,4.1928486824035645,4.271875
204,4.1928486824035645,5.621875
205,4.1928486824035645,3.01796875
206,4.1928486824035645,1.97734375
207,4.1928486824035645,2.5515625
208,4.1928486824035645,5.3078125
209,4.1928486824035645,4.06
210,4.1928486824035645,4.1265625
211,4.1928486824035645,2.996875
212,4.1928486824035645,5.98375
213,4.1928486824035645,3.953125
214,4.1928486824035645,8.2
215,4.1928486824035645,3.0812500000000003
216,4.1928486824035645,2.125
217,4.1928486824035645,1.4031250000000002
218,4.1928486824035645,3.01796875
219,4.1928486824035645,3.4046875
220,4.1928486824035645,7.0
221,4.1928486824035645,5.741406250000001
222,4.1928486824035645,6.6109375
223,4.1928486824035645,6.465625
224,4.1928486824035645,2.29375
225,4.1928486824035645,3.053125
226,4.1928486824035645,4.754687499999999
227,4.1928486824035645,4.046875
228,4.1928486824035645,5.214062500000001
229,4.1928486824035645,3.9390625
230,4.1928486824035645,3.4890625
231,4.1928486824035645,2.5375
232,4.1928486824035645,2.546875
