,OverallError
0,3.5179927349090576
1,3.522932529449463
2,3.5168380737304688
3,3.517185926437378
4,3.516577959060669
5,3.522348403930664
6,3.509453535079956
7,3.522883653640747
8,3.5067973136901855
9,3.5166022777557373
