,OverallError
0,3.9217498302459717
1,3.9198222160339355
2,3.920962333679199
3,3.924085855484009
4,3.9245498180389404
5,3.921984910964966
6,3.9221460819244385
7,3.9228732585906982
8,3.925710916519165
9,3.9230759143829346
