,OverallError
0,3.9092845916748047
1,3.922213315963745
2,3.920795440673828
3,3.912938356399536
4,3.9169178009033203
5,3.904447555541992
6,3.9135279655456543
7,3.9154765605926514
8,3.921450138092041
9,3.915599822998047
