,OverallError
0,3.5243937969207764
1,3.5253443717956543
2,3.9148356914520264
3,3.520230531692505
4,3.524150848388672
5,3.524280548095703
6,3.5243687629699707
7,3.51165509223938
8,3.522439956665039
9,3.5249619483947754
