,OverallError
0,3.9195964336395264
1,3.9225337505340576
2,3.916792392730713
3,3.9195399284362793
4,3.9221808910369873
5,3.921494722366333
6,3.9193031787872314
7,3.9209353923797607
8,3.921055555343628
9,3.9207301139831543
