,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,8.318427085876465,1.386290431022644,1.386325716972351,1.3863857984542847,1.3865641355514526,1.3865166902542114,1.3863438367843628,0.25759056210517883,0.24964489042758942,0.25319603085517883,0.2522638440132141,0.24924539029598236,0.2553267180919647
1,8.319628715515137,1.387136459350586,1.386557698249817,1.3865981101989746,1.3864185810089111,1.3864723443984985,1.3864456415176392,0.24667081236839294,0.24782492220401764,0.24826882779598236,0.2511097192764282,0.25341796875,0.2549271881580353
2,8.319777488708496,1.3867602348327637,1.386984944343567,1.3864716291427612,1.3866894245147705,1.3866060972213745,1.386264681816101,0.2507990002632141,0.24769176542758942,0.2508434057235718,0.2511097192764282,0.25168678164482117,0.2542613744735718
3,8.320578575134277,1.3867112398147583,1.386519193649292,1.3868449926376343,1.3866684436798096,1.3867024183273315,1.3871318101882935,0.2509765625,0.2510209381580353,0.24942293763160706,0.2529740631580353,0.2507990002632141,0.2508434057235718
4,8.318035125732422,1.3862982988357544,1.3863472938537598,1.3864264488220215,1.3863383531570435,1.3862961530685425,1.3863292932510376,0.2542613744735718,0.24857954680919647,0.24343039095401764,0.24995560944080353,0.24631570279598236,0.24973367154598236
5,8.322343826293945,1.3872534036636353,1.3869506120681763,1.387274146080017,1.3869373798370361,1.3873072862625122,1.3866214752197266,0.24946732819080353,0.2451171875,0.24733664095401764,0.24893465638160706,0.2518199682235718,0.25221946835517883
6,8.318221092224121,1.3864109516143799,1.3861382007598877,1.3862372636795044,1.3864089250564575,1.3865432739257812,1.3864823579788208,0.25,0.2552379369735718,0.2534623444080353,0.25168678164482117,0.25071021914482117,0.2548384368419647
7,8.322853088378906,1.3866900205612183,1.3885531425476074,1.3868852853775024,1.3866562843322754,1.3870025873184204,1.3870654106140137,0.24436257779598236,0.24587179720401764,0.24582742154598236,0.25448331236839294,0.248046875,0.2519087493419647
8,8.319388389587402,1.3865208625793457,1.386406660079956,1.3866047859191895,1.386659026145935,1.3865028619766235,1.3866937160491943,0.2516424059867859,0.25173118710517883,0.25319603085517883,0.25612571835517883,0.25146484375,0.2535955309867859
9,8.320115089416504,1.386605143547058,1.3863734006881714,1.3867270946502686,1.3871393203735352,1.3867735862731934,1.3864973783493042,0.2503107190132141,0.25022193789482117,0.24720348417758942,0.2518199682235718,0.25057706236839294,0.25244140625
