,OverallError
0,3.603686571121216
1,3.6029887199401855
2,3.60565185546875
3,3.6064045429229736
4,3.5987212657928467
5,3.6056461334228516
6,3.6009795665740967
7,3.593186616897583
8,3.6049652099609375
9,3.6004176139831543
