,OverallError
0,4.0257391929626465
1,4.031750202178955
2,4.02598762512207
3,4.022716522216797
4,4.027213096618652
5,4.0256171226501465
6,4.026783466339111
7,4.4641194343566895
8,4.021114826202393
9,4.030607223510742
