,OverallError
0,4.020811557769775
1,4.0236687660217285
2,3.997117519378662
3,4.016966342926025
4,4.018116474151611
5,4.018712043762207
6,4.014767169952393
7,4.014688968658447
8,4.020145416259766
9,4.024687767028809
