,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2618924544.0,1333480704.0,1285443712.0,0.02460937574505806,0.02543945237994194
1,6229641216.0,3141654784.0,3087985920.0,0.02597656287252903,0.02607421949505806
2,1053396992.0,587968640.0,465428416.0,0.02592773362994194,0.02426757849752903
3,3412776704.0,1323591040.0,2089185664.0,0.02802734449505806,0.02475585974752903
4,3024151552.0,1507529984.0,1516621696.0,0.02480468712747097,0.02568359300494194
5,8302015488.0,3655965952.0,4646049792.0,0.02392578125,0.02641601487994194
6,2727185664.0,1575506688.0,1151678720.0,0.02626953087747097,0.02353515662252903
7,6306790400.0,2867029504.0,3439760640.0,0.02407226525247097,0.02495117112994194
8,1807072896.0,837604992.0,969468032.0,0.02475585974752903,0.02348632737994194
9,3386171392.0,1672460032.0,1713711488.0,0.02524414099752903,0.02460937574505806
