,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,2.5930914878845215,1.2791287899017334,1.313962697982788,0.7830566167831421,0.7852538824081421
1,1.4573073387145996,0.7259026765823364,0.7314048409461975,0.7242676019668579,0.724902331829071
2,2.7638399600982666,1.4034545421600342,1.3603854179382324,0.69384765625,0.6939452886581421
3,4.756781578063965,2.405134916305542,2.351646900177002,0.7627929449081421,0.764111340045929
4,3.154726505279541,1.5815036296844482,1.5732231140136719,0.684863269329071,0.6846679449081421
5,3.5702738761901855,1.7474075555801392,1.822866439819336,0.7879883050918579,0.784228503704071
6,1.3787143230438232,0.6954696178436279,0.6832448244094849,0.753173828125,0.7525879144668579
7,4.107030391693115,2.061678409576416,2.0453524589538574,0.729199230670929,0.728271484375
8,1.8613706827163696,0.956830620765686,0.9045398831367493,0.835400402545929,0.837646484375
9,2.771121025085449,1.3724231719970703,1.398698091506958,0.74560546875,0.748046875
