,OverallError
0,4.0129804611206055
1,4.0143537521362305
2,4.01344633102417
3,4.001601219177246
4,4.012370586395264
5,4.0148420333862305
6,4.014662265777588
7,4.009024620056152
8,4.007195472717285
9,4.0120415687561035
