,OverallError
0,3.9217281341552734
1,3.924272060394287
2,3.919344425201416
3,3.923713207244873
4,3.9222521781921387
5,3.9218101501464844
6,3.925921678543091
7,3.922743320465088
8,3.923344373703003
9,3.9199180603027344
