,OverallError
0,3.909291982650757
1,3.919250965118408
2,3.9212002754211426
3,3.9179470539093018
4,3.9134647846221924
5,3.916417360305786
6,3.878157615661621
7,3.9191300868988037
8,3.919672727584839
9,3.922184944152832
