,OverallError
0,3.8749940395355225
1,3.8755288124084473
2,3.880431652069092
3,3.877650737762451
4,3.856072425842285
5,3.881791114807129
6,3.874481439590454
7,3.880491018295288
8,3.8681421279907227
9,3.895949125289917
