,OverallError
0,3.8661651611328125
1,3.8752434253692627
2,3.857300281524658
3,3.8749001026153564
4,3.8772685527801514
5,3.882124662399292
6,3.894444704055786
7,3.8733010292053223
8,3.8835091590881348
9,3.8760406970977783
