,OverallError
0,3.8960978984832764
1,3.9097557067871094
2,3.920304536819458
3,3.9157989025115967
4,3.9202017784118652
5,3.9166312217712402
6,3.915452241897583
7,3.9183151721954346
8,3.8974525928497314
9,3.924691677093506
