,OverallError
0,3.9043078422546387
1,3.9053521156311035
2,3.8976693153381348
3,3.900927782058716
4,3.8944106101989746
5,3.90275502204895
6,3.903420925140381
7,4.300637245178223
8,3.906012773513794
9,3.904066562652588
