,OverallError
0,3.612969160079956
1,3.620323657989502
2,3.623844861984253
3,3.6257941722869873
4,3.6149628162384033
5,3.62358021736145
6,3.62324595451355
7,3.6201839447021484
8,3.6280789375305176
9,3.62699818611145
