,OverallError
0,4.0291666984558105
1,4.024935722351074
2,4.027037620544434
3,4.026544094085693
4,4.025110244750977
5,4.0276923179626465
6,4.017421722412109
7,4.026839733123779
8,4.023651599884033
9,4.026726245880127
