,OverallError
0,3.950237274169922
1,3.935487747192383
2,3.946089506149292
3,3.955021619796753
4,3.951197862625122
5,3.948875904083252
6,3.953176975250244
7,3.950403928756714
8,3.93957257270813
9,3.9540412425994873
