,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,38688030720.0,18511753216.0,20176279552.0,0.025056537240743637,0.024799548089504242
1,55648833536.0,29157867520.0,26490976256.0,0.025030838325619698,0.02541632391512394
2,36507525120.0,17182300160.0,19325229056.0,0.025390625,0.024799548089504242
3,26640302080.0,14735529984.0,11904770048.0,0.025236431509256363,0.024748150259256363
4,59617173504.0,35355713536.0,24261457920.0,0.02446546033024788,0.024259869009256363
5,35410829312.0,15984384000.0,19426447360.0,0.025185033679008484,0.026084497570991516
6,36574633984.0,18152308736.0,18422327296.0,0.026572778820991516,0.023771587759256363
7,36656197632.0,18090149888.0,18566043648.0,0.024593954905867577,0.024645352736115456
8,30007592960.0,16705317888.0,13302278144.0,0.023745888844132423,0.025185033679008484
9,26603642880.0,14009096192.0,12594543616.0,0.025699013844132423,0.025287829339504242
