,OverallError
0,3.9205920696258545
1,3.9206981658935547
2,3.9210267066955566
3,3.921851634979248
4,3.9072155952453613
5,3.9206109046936035
6,3.9143989086151123
7,3.909666061401367
8,3.9194042682647705
9,3.922933578491211
