,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,74890262609920.0,29442348941312.0,45447909474304.0,0.02507990039885044,0.02556818164885044
1,76835941515264.0,35555110813696.0,41280822312960.0,0.022372158244252205,0.025745738297700882
2,72253706338304.0,29263981969408.0,42989720174592.0,0.026322798803448677,0.025612570345401764
3,61227912921088.0,31495961968640.0,29731953049600.0,0.024547230452299118,0.025656960904598236
4,73979452719104.0,34940137766912.0,39039306563584.0,0.025656960904598236,0.024192117154598236
5,86537391833088.0,46460859056128.0,40076528582656.0,0.024680398404598236,0.02685546875
6,85839207989248.0,43092023443456.0,42747176157184.0,0.02490234375,0.023792613297700882
7,79549354213376.0,44268899008512.0,35280446816256.0,0.024058949202299118,0.023570667952299118
8,72560200908800.0,43622875529216.0,28937323282432.0,0.024325283244252205,0.0234375
9,62453480161280.0,34446900199424.0,28006573670400.0,0.026322798803448677,0.023171164095401764
