,OverallError
0,3.572702407836914
1,3.576355457305908
2,3.5755085945129395
3,3.5705409049987793
4,3.569768190383911
5,3.572634220123291
6,3.572999954223633
7,3.5734615325927734
8,3.5688071250915527
9,3.5861918926239014
