,OverallError
0,3.924882411956787
1,3.911364793777466
2,3.9216227531433105
3,3.9244351387023926
4,3.9237606525421143
5,3.9235451221466064
6,3.923020124435425
7,3.9234142303466797
8,3.921574831008911
9,3.9219589233398438
