,OverallError
0,3.924496650695801
1,3.9238038063049316
2,3.9233691692352295
3,3.9259285926818848
4,3.9253857135772705
5,3.920525074005127
6,3.926314115524292
7,3.925732374191284
8,3.9268651008605957
9,3.925283908843994
