,OverallError
0,3.99418044090271
1,3.996554136276245
2,3.9974794387817383
3,4.001195907592773
4,4.0004143714904785
5,3.9980082511901855
6,4.001066207885742
7,4.000515937805176
8,4.000722885131836
9,4.001123428344727
