,OverallError
0,3.8941941261291504
1,3.9238340854644775
2,3.918527126312256
3,3.897662878036499
4,3.9180312156677246
5,3.8911936283111572
6,3.920668840408325
7,3.921066999435425
8,3.918733835220337
9,3.9193358421325684
