,OverallError
0,3.9212570190429688
1,3.925224781036377
2,3.9235286712646484
3,3.9197068214416504
4,3.903895616531372
5,3.9090847969055176
6,3.9189066886901855
7,3.913846254348755
8,3.9097278118133545
9,3.9215729236602783
