,OverallError
0,3.9480888843536377
1,3.9581425189971924
2,3.9560303688049316
3,3.9605319499969482
4,3.957263231277466
5,3.9386539459228516
6,3.9541175365448
7,3.923907518386841
8,3.959994077682495
9,3.95660662651062
