,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,8.318568229675293,1.38637375831604,1.3863427639007568,1.3865331411361694,1.3865971565246582,1.3863495588302612,1.3863723278045654,0.2508789002895355,0.247314453125,0.242919921875,0.25141602754592896,0.24716797471046448,0.25092774629592896
1,8.318471908569336,1.386286735534668,1.3864929676055908,1.3864843845367432,1.3864457607269287,1.3863989114761353,1.38636314868927,0.2518066465854645,0.24726562201976776,0.24790039658546448,0.2508300840854645,0.24921874701976776,0.24711914360523224
2,8.317926406860352,1.3863537311553955,1.3863636255264282,1.386352777481079,1.3862937688827515,1.3862416744232178,1.3863204717636108,0.24951171875,0.24946288764476776,0.24990233778953552,0.24472656846046448,0.2547851502895355,0.25043946504592896
3,8.31837272644043,1.3862979412078857,1.3863192796707153,1.3864527940750122,1.3862898349761963,1.3866416215896606,1.3863712549209595,0.24863281846046448,0.24985352158546448,0.24628905951976776,0.25053709745407104,0.24819335341453552,0.25092774629592896
4,8.318300247192383,1.3863089084625244,1.3867900371551514,1.3862674236297607,1.3862096071243286,1.3863880634307861,1.386335849761963,0.246826171875,0.24965819716453552,0.2533203065395355,0.256591796875,0.24873046576976776,0.24858398735523224
5,8.317973136901855,1.3863099813461304,1.3862217664718628,1.3862968683242798,1.3862453699111938,1.3864890336990356,1.3864099979400635,0.24960938096046448,0.2542968690395355,0.244873046875,0.25004881620407104,0.24453124403953552,0.24545899033546448
6,8.318291664123535,1.3863306045532227,1.3864595890045166,1.386422038078308,1.3863643407821655,1.3863904476165771,1.3863245248794556,0.24785156548023224,0.25092774629592896,0.24931640923023224,0.24990233778953552,0.24550780653953552,0.25117188692092896
7,8.318479537963867,1.386637806892395,1.386296033859253,1.3865188360214233,1.3863786458969116,1.3864152431488037,1.3862330913543701,0.25068360567092896,0.2530273497104645,0.24970702826976776,0.2529296875,0.253662109375,0.2532714903354645
8,8.318166732788086,1.3862959146499634,1.3863861560821533,1.386295199394226,1.3863983154296875,1.386345624923706,1.3864444494247437,0.2559570372104645,0.251220703125,0.24887695908546448,0.24663086235523224,0.25102537870407104,0.25043946504592896
9,8.31845474243164,1.3863362073898315,1.3865978717803955,1.386291265487671,1.386322021484375,1.3864316940307617,1.3864750862121582,0.25239259004592896,0.24692383408546448,0.2516113221645355,0.25214844942092896,0.250732421875,0.249267578125
