,OverallError
0,3.974003791809082
1,3.973984956741333
2,3.976191520690918
3,3.9703123569488525
4,3.9752888679504395
5,3.967923164367676
6,3.97477650642395
7,3.974883556365967
8,3.974928140640259
9,3.97579026222229
