,OverallError
0,4.023921012878418
1,4.028282642364502
2,4.023751735687256
3,4.029171943664551
4,3.553659439086914
5,4.025465965270996
6,3.572345495223999
7,3.572777271270752
8,4.0258941650390625
9,3.584737777709961
