,OverallError
0,3.600541353225708
1,3.6013660430908203
2,3.6060791015625
3,3.5988433361053467
4,3.6072025299072266
5,3.6004695892333984
6,3.6062417030334473
7,3.606497287750244
8,3.6054985523223877
9,3.598717451095581
