,OverallError
0,4.0153584480285645
1,4.024261474609375
2,4.0256733894348145
3,4.016510963439941
4,4.00930643081665
5,4.023476600646973
6,4.017516136169434
7,4.021453857421875
8,4.024728298187256
9,4.02507209777832
