,OverallError
0,3.920869827270508
1,3.921731948852539
2,3.920534133911133
3,3.921708583831787
4,3.916713237762451
5,3.9205832481384277
6,3.9157040119171143
7,3.922309398651123
8,3.9022858142852783
9,3.9206478595733643
