,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,8.31899356842041,1.386451244354248,1.3866422176361084,1.3864455223083496,1.3864308595657349,1.38638436794281,1.3866397142410278,0.2505548596382141,0.24924539029598236,0.24660421907901764,0.2500665783882141,0.25193092226982117,0.2514204680919647
1,8.319260597229004,1.3863478899002075,1.3864474296569824,1.3867592811584473,1.3866498470306396,1.3865641355514526,1.3864909410476685,0.25235262513160706,0.2527521252632141,0.2505548596382141,0.2494451403617859,0.25106534361839294,0.24995560944080353
2,8.318482398986816,1.3864127397537231,1.3863568305969238,1.3864684104919434,1.3865517377853394,1.3863965272903442,1.3862961530685425,0.2503551244735718,0.24869051575660706,0.2513538599014282,0.24771395325660706,0.25350674986839294,0.2524857819080353
3,8.318907737731934,1.3863898515701294,1.386348843574524,1.386303186416626,1.3866146802902222,1.3864878416061401,1.3867641687393188,0.24897904694080353,0.2516424059867859,0.25130948424339294,0.24746981263160706,0.24740323424339294,0.24693714082241058
4,8.319234848022461,1.3862297534942627,1.3865203857421875,1.3866939544677734,1.3866947889328003,1.3865612745285034,1.386533498764038,0.25461646914482117,0.2548384368419647,0.25113192200660706,0.24622692167758942,0.2504217028617859,0.2500443756580353
5,8.318427085876465,1.3863708972930908,1.3863717317581177,1.3863619565963745,1.3863431215286255,1.3864035606384277,1.3865760564804077,0.25270774960517883,0.25277432799339294,0.2525523900985718,0.2518199682235718,0.251953125,0.24516157805919647
6,8.318496704101562,1.3864648342132568,1.3864248991012573,1.3863927125930786,1.3863717317581177,1.3864680528640747,1.386374592781067,0.24955610930919647,0.24795809388160706,0.24649325013160706,0.2506880462169647,0.244873046875,0.2500443756580353
7,8.318268775939941,1.38642418384552,1.3863452672958374,1.3863621950149536,1.38634192943573,1.3863987922668457,1.3863967657089233,0.25124290585517883,0.25235262513160706,0.24862393736839294,0.2511097192764282,0.2488458752632141,0.2529740631580353
8,8.3185396194458,1.3863087892532349,1.3864678144454956,1.3863005638122559,1.3866238594055176,1.3863557577133179,1.386483073234558,0.2511541247367859,0.24880148470401764,0.2540394067764282,0.24789151549339294,0.24758078157901764,0.24764737486839294
9,8.318592071533203,1.386566400527954,1.3866184949874878,1.3863297700881958,1.3864632844924927,1.386250615119934,1.3863621950149536,0.24906782805919647,0.24937854707241058,0.253662109375,0.2509765625,0.250244140625,0.2523304224014282
