,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,3.326897382736206,1.6654651165008545,1.661431908607483,0.37746360898017883,0.38283470273017883
1,3.135568141937256,1.5686691999435425,1.5668988227844238,0.37693092226982117,0.38059303164482117
2,3.33072566986084,1.667891025543213,1.6628342866897583,0.376708984375,0.38205787539482117
3,4.446381568908691,2.381643533706665,2.0647377967834473,0.3756880462169647,0.38174715638160706
4,3.3287694454193115,1.6644848585128784,1.6642844676971436,0.37986060976982117,0.3801935315132141
5,3.275196075439453,1.6416428089141846,1.633553385734558,0.3806818127632141,0.3860307037830353
6,3.3342905044555664,1.6685371398925781,1.665753960609436,0.3761097192764282,0.37930575013160706
7,3.3196640014648438,1.661074161529541,1.658589482307434,0.3797052502632141,0.3856312036514282
8,3.330650568008423,1.6646274328231812,1.6660232543945312,0.37990501523017883,0.37815162539482117
9,3.104177951812744,1.5684776306152344,1.5356998443603516,0.3795055150985718,0.4469549059867859
