,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,8.339385032653809,1.3912620544433594,1.390722393989563,1.3890050649642944,1.388446569442749,1.390397548675537,1.3895512819290161,0.24760742485523224,0.24467773735523224,0.2516113221645355,0.25288087129592896,0.24404296278953552,0.24980469048023224
1,8.339503288269043,1.3919416666030884,1.3889362812042236,1.389899492263794,1.3891550302505493,1.3882899284362793,1.3912818431854248,0.24863281846046448,0.2549804747104645,0.25288087129592896,0.25273436307907104,0.25126951932907104,0.2533203065395355
2,8.334256172180176,1.3892163038253784,1.3908045291900635,1.3906687498092651,1.3874021768569946,1.3880056142807007,1.3881585597991943,0.24531249701976776,0.24736328423023224,0.2548828125,0.2528320252895355,0.25776368379592896,0.25029295682907104
3,8.332273483276367,1.388962984085083,1.3890572786331177,1.3897817134857178,1.3880488872528076,1.3873584270477295,1.3890653848648071,0.2501464784145355,0.25048828125,0.2500976622104645,0.2505859434604645,0.2533203065395355,0.25
4,8.335278511047363,1.3910129070281982,1.388737440109253,1.3891360759735107,1.3888972997665405,1.3885715007781982,1.3889228105545044,0.24980469048023224,0.2559570372104645,0.2518066465854645,0.2562499940395355,0.24721679091453552,0.24931640923023224
5,8.330596923828125,1.3882815837860107,1.3880691528320312,1.3892205953598022,1.388782262802124,1.3884599208831787,1.3877837657928467,0.24941405653953552,0.2501464784145355,0.25043946504592896,0.24472656846046448,0.2501464784145355,0.251220703125
6,8.335905075073242,1.3889820575714111,1.3889877796173096,1.3898788690567017,1.3890119791030884,1.3891396522521973,1.3899037837982178,0.25263673067092896,0.25517576932907104,0.24614258110523224,0.25336915254592896,0.2518554627895355,0.24863281846046448
7,8.332601547241211,1.3888142108917236,1.3882304430007935,1.3892606496810913,1.388729453086853,1.3893249034881592,1.3882417678833008,0.24604491889476776,0.25458985567092896,0.24624022841453552,0.25053709745407104,0.24165038764476776,0.24755859375
8,8.338099479675293,1.3900821208953857,1.3889164924621582,1.3913185596466064,1.389763355255127,1.3881261348724365,1.389892339706421,0.247802734375,0.24638672173023224,0.24658203125,0.25371092557907104,0.2542968690395355,0.2470703125
9,8.334077835083008,1.38956618309021,1.3885291814804077,1.3884955644607544,1.3896088600158691,1.3875306844711304,1.3903465270996094,0.25126951932907104,0.25634765625,0.24775390326976776,0.24946288764476776,0.25458985567092896,0.24404296278953552
