,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,3250934528.0,1648850560.0,1602083968.0,0.02496337890625,0.02606201171875
1,1801141376.0,883901632.0,917239744.0,0.02471923828125,0.02587890625
2,3126173440.0,1888495744.0,1237678208.0,0.02587890625,0.024169921875
3,2854850048.0,1670136832.0,1184713344.0,0.0233154296875,0.025146484375
4,3011975168.0,1378497152.0,1633478272.0,0.02679443359375,0.02203369140625
5,1993436928.0,945959040.0,1047477760.0,0.0250244140625,0.0250244140625
6,2007799936.0,873449216.0,1134350592.0,0.02423095703125,0.02435302734375
7,2408473856.0,1060280896.0,1348193024.0,0.02423095703125,0.02447509765625
8,1024238848.0,542056064.0,482182784.0,0.02447509765625,0.026123046875
9,2864128512.0,1193253504.0,1670875136.0,0.02508544921875,0.02337646484375
