,OverallError
0,3.9154908657073975
1,3.92153000831604
2,3.9182116985321045
3,3.9219107627868652
4,3.9148566722869873
5,3.9185268878936768
6,3.9229249954223633
7,3.8968141078948975
8,3.9186506271362305
9,3.9203596115112305
