,OverallError
0,4.010041236877441
1,4.019925594329834
2,4.010565280914307
3,4.0161027908325195
4,4.013362407684326
5,4.016042709350586
6,4.021224021911621
7,4.022871017456055
8,4.003606796264648
9,4.023556709289551
