,OverallError
0,3.923149585723877
1,3.925736665725708
2,3.9231865406036377
3,3.9249744415283203
4,3.9212958812713623
5,3.9232189655303955
6,3.9240150451660156
7,3.924542188644409
8,3.922985792160034
9,3.9235260486602783
