,OverallError
0,3.9190852642059326
1,3.923004150390625
2,3.921318769454956
3,3.918867588043213
4,3.9200801849365234
5,3.9240691661834717
6,3.9240570068359375
7,3.9250731468200684
8,3.9235568046569824
9,3.9200191497802734
