,OverallError
0,4.424833297729492
1,3.969632625579834
2,3.9845147132873535
3,3.9720044136047363
4,3.9736576080322266
5,3.9709925651550293
6,3.9550576210021973
7,3.981649875640869
8,3.9676353931427
9,3.9667186737060547
