,OverallError
0,3.913336753845215
1,3.9145796298980713
2,3.920628547668457
3,3.917099952697754
4,3.908487558364868
5,3.9144766330718994
6,3.9088568687438965
7,3.906283140182495
8,3.9167943000793457
9,3.9019014835357666
