,OverallError
0,4.313504695892334
1,3.90738844871521
2,4.315363883972168
3,4.314479827880859
4,4.313236236572266
5,4.319451332092285
6,4.314996242523193
7,4.313225746154785
8,3.920377731323242
9,4.318103790283203
