,OverallError,Anger.Self_Error,Disgust.Self_Error,Fear.Self_Error,Happiness.Self_Error,Sadness.Self_Error,Surprise.Self_Error,Anger.Self_Accuracy,Disgust.Self_Accuracy,Fear.Self_Accuracy,Happiness.Self_Accuracy,Sadness.Self_Accuracy,Surprise.Self_Accuracy
0,3.2645440101623535,0.3875889778137207,0.3875395953655243,1.7959971287950793e-08,1.0194824934005737,0.7591254711151123,0.7108073830604553,0.8696044683456421,0.8696044683456421,1.0,0.5247558355331421,0.7372070550918579,0.7630370855331421
1,3.295361042022705,0.39421772956848145,0.3942548334598541,0.0,1.0181291103363037,0.7619016766548157,0.7268575429916382,0.8662109375,0.8662109375,1.0,0.5262206792831421,0.7359619140625,0.7540038824081421
2,3.286377429962158,0.3955306112766266,0.3954344391822815,7.965634551965195e-08,1.0200552940368652,0.7646969556808472,0.7106600999832153,0.866015613079071,0.866015613079071,1.0,0.5264892578125,0.734912097454071,0.7636474370956421
3,3.2824318408966064,0.3895799517631531,0.3894789516925812,0.0,1.021461009979248,0.7604204416275024,0.7214913368225098,0.868896484375,0.868896484375,1.0,0.5230712890625,0.737133800983429,0.7577148675918579
4,3.284468173980713,0.3942221999168396,0.3942580819129944,3.288731509343279e-10,1.0193895101547241,0.7659026384353638,0.7106956839561462,0.8661864995956421,0.8661864995956421,1.0,0.5241943597793579,0.733154296875,0.7635253667831421
5,3.2961153984069824,0.3979056775569916,0.39790505170822144,0.0,1.0194917917251587,0.766192615032196,0.7146204710006714,0.8640381097793579,0.8640381097793579,1.0,0.524340808391571,0.732861340045929,0.761059582233429
6,3.297783613204956,0.3945592939853668,0.3945927321910858,2.9103828722010228e-12,1.0245085954666138,0.7692521810531616,0.7148706912994385,0.866040050983429,0.866040050983429,1.0,0.5186523199081421,0.7312988042831421,0.7611328363418579
7,3.285536289215088,0.39316749572753906,0.3931031823158264,0.0,1.0192041397094727,0.7580047249794006,0.7220566868782043,0.8671630620956421,0.8671630620956421,1.0,0.5249999761581421,0.7382568120956421,0.7569335699081421
8,3.294347047805786,0.39854204654693604,0.39863449335098267,9.138584888823686e-10,1.017150640487671,0.7700234055519104,0.7099965810775757,0.8638916015625,0.8638916015625,1.0,0.526440441608429,0.7308349609375,0.763867199420929
9,3.295808792114258,0.3989560902118683,0.39911603927612305,0.0,1.0177572965621948,0.7654095888137817,0.714569628238678,0.8638671636581421,0.8638671636581421,1.0,0.526562511920929,0.733715832233429,0.761059582233429
