,OverallError
0,3.998518705368042
1,3.9945716857910156
2,3.989842414855957
3,3.97638201713562
4,3.992927074432373
5,3.9977192878723145
6,3.9893290996551514
7,3.9993252754211426
8,3.9478251934051514
9,3.9284815788269043
