,OverallError
0,3.990466594696045
1,4.000234603881836
2,3.982825756072998
3,3.976930856704712
4,3.997065544128418
5,3.9637744426727295
6,3.95523738861084
7,3.9991369247436523
8,3.991872549057007
9,3.9936227798461914
