,OverallError,PANAS.Positive_Error,PANAS.Negative_Error,PANAS.Positive_Accuracy,PANAS.Negative_Accuracy
0,36024679923712.0,17639168540672.0,18385509285888.0,0.025634765625,0.02496337890625
1,31077315903488.0,15038765072384.0,16038551879680.0,0.02447509765625,0.0247802734375
2,40699336589312.0,20719322791936.0,19980011700224.0,0.021728515625,0.02490234375
3,28430842200064.0,13399508385792.0,15031334862848.0,0.02655029296875,0.025634765625
4,39055114895360.0,18908694183936.0,20146418614272.0,0.02349853515625,0.02496337890625
5,28622953906176.0,13391045328896.0,15231907528704.0,0.0245361328125,0.0240478515625
6,24207377301504.0,12899436199936.0,11307941101568.0,0.02581787109375,0.02581787109375
7,30898946834432.0,16639617662976.0,14259331268608.0,0.02313232421875,0.02606201171875
8,31056950460416.0,13916971204608.0,17139979255808.0,0.0274658203125,0.02691650390625
9,32540886827008.0,16212870299648.0,16328016527360.0,0.026123046875,0.0255126953125
