,OverallError
0,3.9215362071990967
1,3.919431209564209
2,3.9127883911132812
3,3.8981101512908936
4,3.9070892333984375
5,3.9206740856170654
6,3.9198684692382812
7,3.922880172729492
8,3.9211533069610596
9,3.9154961109161377
