,OverallError
0,3.9142324924468994
1,3.9202020168304443
2,3.9235403537750244
3,3.9190688133239746
4,3.924252510070801
5,3.924013614654541
6,3.9222490787506104
7,3.924065351486206
8,3.916900873184204
9,3.923959493637085
