"Error","Chunk","Fold","EmotionMeasure","SpecificEmotion","BodilyActivity","ConversationValence","OutputType"
8.36334800720215,"3","1","6emo","OverallError","mocap","pos","rand"
1.38993179798126,"3","1","6emo","Anger_Error","mocap","pos","rand"
1.394939661026,"3","1","6emo","Disgust_Error","mocap","pos","rand"
1.39245963096619,"3","1","6emo","Fear_Error","mocap","pos","rand"
1.39123785495758,"3","1","6emo","Happiness_Error","mocap","pos","rand"
1.39937663078308,"3","1","6emo","Sadness_Error","mocap","pos","rand"
1.39540278911591,"3","1","6emo","Surprise_Error","mocap","pos","rand"
0.250537097454071,"3","1","6emo","Anger_Accuracy","mocap","pos","rand"
0.248486325144768,"3","1","6emo","Disgust_Accuracy","mocap","pos","rand"
0.245703130960464,"3","1","6emo","Fear_Accuracy","mocap","pos","rand"
0.249853521585464,"3","1","6emo","Happiness_Accuracy","mocap","pos","rand"
0.248486325144768,"3","1","6emo","Sadness_Accuracy","mocap","pos","rand"
0.252294927835464,"3","1","6emo","Surprise_Accuracy","mocap","pos","rand"
8.35988330841064,"3","2","6emo","OverallError","mocap","pos","rand"
1.39879786968231,"3","2","6emo","Anger_Error","mocap","pos","rand"
1.39224088191986,"3","2","6emo","Disgust_Error","mocap","pos","rand"
1.39320290088654,"3","2","6emo","Fear_Error","mocap","pos","rand"
1.38999557495117,"3","2","6emo","Happiness_Error","mocap","pos","rand"
1.39297318458557,"3","2","6emo","Sadness_Error","mocap","pos","rand"
1.39267182350159,"3","2","6emo","Surprise_Error","mocap","pos","rand"
0.250634759664536,"3","2","6emo","Anger_Accuracy","mocap","pos","rand"
0.243994146585464,"3","2","6emo","Disgust_Accuracy","mocap","pos","rand"
0.254199206829071,"3","2","6emo","Fear_Accuracy","mocap","pos","rand"
0.257080078125,"3","2","6emo","Happiness_Accuracy","mocap","pos","rand"
0.254345715045929,"3","2","6emo","Sadness_Accuracy","mocap","pos","rand"
0.2470703125,"3","2","6emo","Surprise_Accuracy","mocap","pos","rand"
8.39571571350098,"3","3","6emo","OverallError","mocap","pos","rand"
1.40035057067871,"3","3","6emo","Anger_Error","mocap","pos","rand"
1.39599323272705,"3","3","6emo","Disgust_Error","mocap","pos","rand"
1.39390850067139,"3","3","6emo","Fear_Error","mocap","pos","rand"
1.39930176734924,"3","3","6emo","Happiness_Error","mocap","pos","rand"
1.41383349895477,"3","3","6emo","Sadness_Error","mocap","pos","rand"
1.39232754707336,"3","3","6emo","Surprise_Error","mocap","pos","rand"
0.247412115335464,"3","3","6emo","Anger_Accuracy","mocap","pos","rand"
0.252050787210464,"3","3","6emo","Disgust_Accuracy","mocap","pos","rand"
0.246679693460464,"3","3","6emo","Fear_Accuracy","mocap","pos","rand"
0.250830084085464,"3","3","6emo","Happiness_Accuracy","mocap","pos","rand"
0.24658203125,"3","3","6emo","Sadness_Accuracy","mocap","pos","rand"
0.252587884664536,"3","3","6emo","Surprise_Accuracy","mocap","pos","rand"
8.39180946350098,"3","4","6emo","OverallError","mocap","pos","rand"
1.40012550354004,"3","4","6emo","Anger_Error","mocap","pos","rand"
1.39593636989594,"3","4","6emo","Disgust_Error","mocap","pos","rand"
1.39921927452087,"3","4","6emo","Fear_Error","mocap","pos","rand"
1.39398288726807,"3","4","6emo","Happiness_Error","mocap","pos","rand"
1.39593589305878,"3","4","6emo","Sadness_Error","mocap","pos","rand"
1.40660977363586,"3","4","6emo","Surprise_Error","mocap","pos","rand"
0.253564447164536,"3","4","6emo","Anger_Accuracy","mocap","pos","rand"
0.25244140625,"3","4","6emo","Disgust_Accuracy","mocap","pos","rand"
0.252099603414536,"3","4","6emo","Fear_Accuracy","mocap","pos","rand"
0.2509765625,"3","4","6emo","Happiness_Accuracy","mocap","pos","rand"
0.249218747019768,"3","4","6emo","Sadness_Accuracy","mocap","pos","rand"
0.248779296875,"3","4","6emo","Surprise_Accuracy","mocap","pos","rand"
8.36338424682617,"3","5","6emo","OverallError","mocap","pos","rand"
1.3904721736908,"3","5","6emo","Anger_Error","mocap","pos","rand"
1.40314602851868,"3","5","6emo","Disgust_Error","mocap","pos","rand"
1.39401769638062,"3","5","6emo","Fear_Error","mocap","pos","rand"
1.39083993434906,"3","5","6emo","Happiness_Error","mocap","pos","rand"
1.39019846916199,"3","5","6emo","Sadness_Error","mocap","pos","rand"
1.39471030235291,"3","5","6emo","Surprise_Error","mocap","pos","rand"
0.248583987355232,"3","5","6emo","Anger_Accuracy","mocap","pos","rand"
0.244873046875,"3","5","6emo","Disgust_Accuracy","mocap","pos","rand"
0.250732421875,"3","5","6emo","Fear_Accuracy","mocap","pos","rand"
0.24951171875,"3","5","6emo","Happiness_Accuracy","mocap","pos","rand"
0.248925775289536,"3","5","6emo","Sadness_Accuracy","mocap","pos","rand"
0.25048828125,"3","5","6emo","Surprise_Accuracy","mocap","pos","rand"
8.3660831451416,"3","6","6emo","OverallError","mocap","pos","rand"
1.39176177978516,"3","6","6emo","Anger_Error","mocap","pos","rand"
1.39179635047913,"3","6","6emo","Disgust_Error","mocap","pos","rand"
1.39613199234009,"3","6","6emo","Fear_Error","mocap","pos","rand"
1.39483618736267,"3","6","6emo","Happiness_Error","mocap","pos","rand"
1.39391481876373,"3","6","6emo","Sadness_Error","mocap","pos","rand"
1.39764332771301,"3","6","6emo","Surprise_Error","mocap","pos","rand"
0.246923834085464,"3","6","6emo","Anger_Accuracy","mocap","pos","rand"
0.243750005960464,"3","6","6emo","Disgust_Accuracy","mocap","pos","rand"
0.250146478414536,"3","6","6emo","Fear_Accuracy","mocap","pos","rand"
0.250097662210464,"3","6","6emo","Happiness_Accuracy","mocap","pos","rand"
0.247021481394768,"3","6","6emo","Sadness_Accuracy","mocap","pos","rand"
0.253564447164536,"3","6","6emo","Surprise_Accuracy","mocap","pos","rand"
8.35854911804199,"3","7","6emo","OverallError","mocap","pos","rand"
1.39829754829407,"3","7","6emo","Anger_Error","mocap","pos","rand"
1.39185619354248,"3","7","6emo","Disgust_Error","mocap","pos","rand"
1.39200639724731,"3","7","6emo","Fear_Error","mocap","pos","rand"
1.39327275753021,"3","7","6emo","Happiness_Error","mocap","pos","rand"
1.38954997062683,"3","7","6emo","Sadness_Error","mocap","pos","rand"
1.39356553554535,"3","7","6emo","Surprise_Error","mocap","pos","rand"
0.249609380960464,"3","7","6emo","Anger_Accuracy","mocap","pos","rand"
0.252685546875,"3","7","6emo","Disgust_Accuracy","mocap","pos","rand"
0.2529296875,"3","7","6emo","Fear_Accuracy","mocap","pos","rand"
0.250830084085464,"3","7","6emo","Happiness_Accuracy","mocap","pos","rand"
0.249462887644768,"3","7","6emo","Sadness_Accuracy","mocap","pos","rand"
0.248632818460464,"3","7","6emo","Surprise_Accuracy","mocap","pos","rand"
8.35476016998291,"3","8","6emo","OverallError","mocap","pos","rand"
1.39372622966766,"3","8","6emo","Anger_Error","mocap","pos","rand"
1.39327692985535,"3","8","6emo","Disgust_Error","mocap","pos","rand"
1.38961839675903,"3","8","6emo","Fear_Error","mocap","pos","rand"
1.39258372783661,"3","8","6emo","Happiness_Error","mocap","pos","rand"
1.39219725131989,"3","8","6emo","Sadness_Error","mocap","pos","rand"
1.39335703849792,"3","8","6emo","Surprise_Error","mocap","pos","rand"
0.24658203125,"3","8","6emo","Anger_Accuracy","mocap","pos","rand"
0.247216790914536,"3","8","6emo","Disgust_Accuracy","mocap","pos","rand"
0.254248052835464,"3","8","6emo","Fear_Accuracy","mocap","pos","rand"
0.253662109375,"3","8","6emo","Happiness_Accuracy","mocap","pos","rand"
0.251220703125,"3","8","6emo","Sadness_Accuracy","mocap","pos","rand"
0.251269519329071,"3","8","6emo","Surprise_Accuracy","mocap","pos","rand"
8.34879016876221,"3","9","6emo","OverallError","mocap","pos","rand"
1.39707541465759,"3","9","6emo","Anger_Error","mocap","pos","rand"
1.3908588886261,"3","9","6emo","Disgust_Error","mocap","pos","rand"
1.38859140872955,"3","9","6emo","Fear_Error","mocap","pos","rand"
1.38886249065399,"3","9","6emo","Happiness_Error","mocap","pos","rand"
1.3939573764801,"3","9","6emo","Sadness_Error","mocap","pos","rand"
1.38944435119629,"3","9","6emo","Surprise_Error","mocap","pos","rand"
0.248925775289536,"3","9","6emo","Anger_Accuracy","mocap","pos","rand"
0.249853521585464,"3","9","6emo","Disgust_Accuracy","mocap","pos","rand"
0.254785150289536,"3","9","6emo","Fear_Accuracy","mocap","pos","rand"
0.251953125,"3","9","6emo","Happiness_Accuracy","mocap","pos","rand"
0.250927746295929,"3","9","6emo","Sadness_Accuracy","mocap","pos","rand"
0.247607424855232,"3","9","6emo","Surprise_Accuracy","mocap","pos","rand"
8.36969470977783,"3","10","6emo","OverallError","mocap","pos","rand"
1.40159797668457,"3","10","6emo","Anger_Error","mocap","pos","rand"
1.39014601707458,"3","10","6emo","Disgust_Error","mocap","pos","rand"
1.39883303642273,"3","10","6emo","Fear_Error","mocap","pos","rand"
1.39293694496155,"3","10","6emo","Happiness_Error","mocap","pos","rand"
1.3920373916626,"3","10","6emo","Sadness_Error","mocap","pos","rand"
1.39414370059967,"3","10","6emo","Surprise_Error","mocap","pos","rand"
0.252001941204071,"3","10","6emo","Anger_Accuracy","mocap","pos","rand"
0.244482427835464,"3","10","6emo","Disgust_Accuracy","mocap","pos","rand"
0.248632818460464,"3","10","6emo","Fear_Accuracy","mocap","pos","rand"
0.254589855670929,"3","10","6emo","Happiness_Accuracy","mocap","pos","rand"
0.251806646585464,"3","10","6emo","Sadness_Accuracy","mocap","pos","rand"
0.248681634664536,"3","10","6emo","Surprise_Accuracy","mocap","pos","rand"
3.25553464889526,"3","1","6emo","OverallError","mocap","both","shuf"
0.393268406391144,"3","1","6emo","Anger_Error","mocap","both","shuf"
0.393227487802505,"3","1","6emo","Disgust_Error","mocap","both","shuf"
9.89529985728765e-11,"3","1","6emo","Fear_Error","mocap","both","shuf"
1.0215460062027,"3","1","6emo","Happiness_Error","mocap","both","shuf"
0.763519465923309,"3","1","6emo","Sadness_Error","mocap","both","shuf"
0.683973610401154,"3","1","6emo","Surprise_Error","mocap","both","shuf"
0.867407202720642,"3","1","6emo","Anger_Accuracy","mocap","both","shuf"
0.867407202720642,"3","1","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","1","6emo","Fear_Accuracy","mocap","both","shuf"
0.525903344154358,"3","1","6emo","Happiness_Accuracy","mocap","both","shuf"
0.736035168170929,"3","1","6emo","Sadness_Accuracy","mocap","both","shuf"
0.776562511920929,"3","1","6emo","Surprise_Accuracy","mocap","both","shuf"
3.2756462097168,"3","2","6emo","OverallError","mocap","both","shuf"
0.397517681121826,"3","2","6emo","Anger_Error","mocap","both","shuf"
0.397519946098328,"3","2","6emo","Disgust_Error","mocap","both","shuf"
2.41561493030673e-10,"3","2","6emo","Fear_Error","mocap","both","shuf"
1.0188056230545,"3","2","6emo","Happiness_Error","mocap","both","shuf"
0.766093373298645,"3","2","6emo","Sadness_Error","mocap","both","shuf"
0.695709764957428,"3","2","6emo","Surprise_Error","mocap","both","shuf"
0.864916980266571,"3","2","6emo","Anger_Accuracy","mocap","both","shuf"
0.864916980266571,"3","2","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","2","6emo","Fear_Accuracy","mocap","both","shuf"
0.529125988483429,"3","2","6emo","Happiness_Accuracy","mocap","both","shuf"
0.733544945716858,"3","2","6emo","Sadness_Accuracy","mocap","both","shuf"
0.77001953125,"3","2","6emo","Surprise_Accuracy","mocap","both","shuf"
3.26557779312134,"3","3","6emo","OverallError","mocap","both","shuf"
0.396942436695099,"3","3","6emo","Anger_Error","mocap","both","shuf"
0.396964013576508,"3","3","6emo","Disgust_Error","mocap","both","shuf"
3.7456588941609e-09,"3","3","6emo","Fear_Error","mocap","both","shuf"
1.02124845981598,"3","3","6emo","Happiness_Error","mocap","both","shuf"
0.770188987255096,"3","3","6emo","Sadness_Error","mocap","both","shuf"
0.680233836174011,"3","3","6emo","Surprise_Error","mocap","both","shuf"
0.8658447265625,"3","3","6emo","Anger_Accuracy","mocap","both","shuf"
0.8658447265625,"3","3","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","3","6emo","Fear_Accuracy","mocap","both","shuf"
0.526416003704071,"3","3","6emo","Happiness_Accuracy","mocap","both","shuf"
0.732568383216858,"3","3","6emo","Sadness_Accuracy","mocap","both","shuf"
0.778247058391571,"3","3","6emo","Surprise_Accuracy","mocap","both","shuf"
3.2623143196106,"3","4","6emo","OverallError","mocap","both","shuf"
0.393658757209778,"3","4","6emo","Anger_Error","mocap","both","shuf"
0.393641382455826,"3","4","6emo","Disgust_Error","mocap","both","shuf"
7.8172863737791e-09,"3","4","6emo","Fear_Error","mocap","both","shuf"
1.01920247077942,"3","4","6emo","Happiness_Error","mocap","both","shuf"
0.759824514389038,"3","4","6emo","Sadness_Error","mocap","both","shuf"
0.695986926555634,"3","4","6emo","Surprise_Error","mocap","both","shuf"
0.866601586341858,"3","4","6emo","Anger_Accuracy","mocap","both","shuf"
0.866601586341858,"3","4","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","4","6emo","Fear_Accuracy","mocap","both","shuf"
0.529101550579071,"3","4","6emo","Happiness_Accuracy","mocap","both","shuf"
0.737255871295929,"3","4","6emo","Sadness_Accuracy","mocap","both","shuf"
0.769726574420929,"3","4","6emo","Surprise_Accuracy","mocap","both","shuf"
3.25998830795288,"3","5","6emo","OverallError","mocap","both","shuf"
0.394133746623993,"3","5","6emo","Anger_Error","mocap","both","shuf"
0.394137650728226,"3","5","6emo","Disgust_Error","mocap","both","shuf"
1.37195073079965e-08,"3","5","6emo","Fear_Error","mocap","both","shuf"
1.02170538902283,"3","5","6emo","Happiness_Error","mocap","both","shuf"
0.767858982086182,"3","5","6emo","Sadness_Error","mocap","both","shuf"
0.682152509689331,"3","5","6emo","Surprise_Error","mocap","both","shuf"
0.866918921470642,"3","5","6emo","Anger_Accuracy","mocap","both","shuf"
0.866918921470642,"3","5","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","5","6emo","Fear_Accuracy","mocap","both","shuf"
0.525683581829071,"3","5","6emo","Happiness_Accuracy","mocap","both","shuf"
0.7335205078125,"3","5","6emo","Sadness_Accuracy","mocap","both","shuf"
0.777417004108429,"3","5","6emo","Surprise_Accuracy","mocap","both","shuf"
3.27484703063965,"3","6","6emo","OverallError","mocap","both","shuf"
0.397106975317001,"3","6","6emo","Anger_Error","mocap","both","shuf"
0.397115498781204,"3","6","6emo","Disgust_Error","mocap","both","shuf"
3.37604250111312e-10,"3","6","6emo","Fear_Error","mocap","both","shuf"
1.02056396007538,"3","6","6emo","Happiness_Error","mocap","both","shuf"
0.771051049232483,"3","6","6emo","Sadness_Error","mocap","both","shuf"
0.689009368419647,"3","6","6emo","Surprise_Error","mocap","both","shuf"
0.864501953125,"3","6","6emo","Anger_Accuracy","mocap","both","shuf"
0.864501953125,"3","6","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","6","6emo","Fear_Accuracy","mocap","both","shuf"
0.52587890625,"3","6","6emo","Happiness_Accuracy","mocap","both","shuf"
0.730517566204071,"3","6","6emo","Sadness_Accuracy","mocap","both","shuf"
0.772973656654358,"3","6","6emo","Surprise_Accuracy","mocap","both","shuf"
3.27828550338745,"3","7","6emo","OverallError","mocap","both","shuf"
0.399771869182587,"3","7","6emo","Anger_Error","mocap","both","shuf"
0.399782836437225,"3","7","6emo","Disgust_Error","mocap","both","shuf"
3.60887458805692e-10,"3","7","6emo","Fear_Error","mocap","both","shuf"
1.02335798740387,"3","7","6emo","Happiness_Error","mocap","both","shuf"
0.773629069328308,"3","7","6emo","Sadness_Error","mocap","both","shuf"
0.681744158267975,"3","7","6emo","Surprise_Error","mocap","both","shuf"
0.864086925983429,"3","7","6emo","Anger_Accuracy","mocap","both","shuf"
0.864111304283142,"3","7","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","7","6emo","Fear_Accuracy","mocap","both","shuf"
0.523754894733429,"3","7","6emo","Happiness_Accuracy","mocap","both","shuf"
0.729760766029358,"3","7","6emo","Sadness_Accuracy","mocap","both","shuf"
0.77734375,"3","7","6emo","Surprise_Accuracy","mocap","both","shuf"
3.26843595504761,"3","8","6emo","OverallError","mocap","both","shuf"
0.395764738321304,"3","8","6emo","Anger_Error","mocap","both","shuf"
0.395767390727997,"3","8","6emo","Disgust_Error","mocap","both","shuf"
7.70669128513646e-09,"3","8","6emo","Fear_Error","mocap","both","shuf"
1.01864051818848,"3","8","6emo","Happiness_Error","mocap","both","shuf"
0.76314914226532,"3","8","6emo","Sadness_Error","mocap","both","shuf"
0.695114314556122,"3","8","6emo","Surprise_Error","mocap","both","shuf"
0.865771472454071,"3","8","6emo","Anger_Accuracy","mocap","both","shuf"
0.865820288658142,"3","8","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","8","6emo","Fear_Accuracy","mocap","both","shuf"
0.528637707233429,"3","8","6emo","Happiness_Accuracy","mocap","both","shuf"
0.7353515625,"3","8","6emo","Sadness_Accuracy","mocap","both","shuf"
0.7701416015625,"3","8","6emo","Surprise_Accuracy","mocap","both","shuf"
3.27979207038879,"3","9","6emo","OverallError","mocap","both","shuf"
0.400997817516327,"3","9","6emo","Anger_Error","mocap","both","shuf"
0.401068270206451,"3","9","6emo","Disgust_Error","mocap","both","shuf"
1.3853419522647e-09,"3","9","6emo","Fear_Error","mocap","both","shuf"
1.01839327812195,"3","9","6emo","Happiness_Error","mocap","both","shuf"
0.7745281457901,"3","9","6emo","Sadness_Error","mocap","both","shuf"
0.684804618358612,"3","9","6emo","Surprise_Error","mocap","both","shuf"
0.863378882408142,"3","9","6emo","Anger_Accuracy","mocap","both","shuf"
0.863378882408142,"3","9","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","9","6emo","Fear_Accuracy","mocap","both","shuf"
0.527661144733429,"3","9","6emo","Happiness_Accuracy","mocap","both","shuf"
0.728930652141571,"3","9","6emo","Sadness_Accuracy","mocap","both","shuf"
0.775634765625,"3","9","6emo","Surprise_Accuracy","mocap","both","shuf"
3.26280546188354,"3","10","6emo","OverallError","mocap","both","shuf"
0.397682100534439,"3","10","6emo","Anger_Error","mocap","both","shuf"
0.397683084011078,"3","10","6emo","Disgust_Error","mocap","both","shuf"
2.06637124078313e-10,"3","10","6emo","Fear_Error","mocap","both","shuf"
1.01803588867188,"3","10","6emo","Happiness_Error","mocap","both","shuf"
0.766516268253326,"3","10","6emo","Sadness_Error","mocap","both","shuf"
0.682888209819794,"3","10","6emo","Surprise_Error","mocap","both","shuf"
0.864697277545929,"3","10","6emo","Anger_Accuracy","mocap","both","shuf"
0.864697277545929,"3","10","6emo","Disgust_Accuracy","mocap","both","shuf"
1,"3","10","6emo","Fear_Accuracy","mocap","both","shuf"
0.529931664466858,"3","10","6emo","Happiness_Accuracy","mocap","both","shuf"
0.733544945716858,"3","10","6emo","Sadness_Accuracy","mocap","both","shuf"
0.7762451171875,"3","10","6emo","Surprise_Accuracy","mocap","both","shuf"
1.63870942592621,"3","1","6emo","OverallError","mocap","neg","shuf"
3.39788869041513e-07,"3","1","6emo","Anger_Error","mocap","neg","shuf"
7.87672149726859e-07,"3","1","6emo","Disgust_Error","mocap","neg","shuf"
2.13253770198207e-07,"3","1","6emo","Fear_Error","mocap","neg","shuf"
1.06040358543396,"3","1","6emo","Happiness_Error","mocap","neg","shuf"
0.578303158283234,"3","1","6emo","Sadness_Error","mocap","neg","shuf"
1.23804795748583e-06,"3","1","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","1","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","1","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","1","6emo","Fear_Accuracy","mocap","neg","shuf"
0.469384759664536,"3","1","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.735400378704071,"3","1","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","1","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.64167368412018,"3","2","6emo","OverallError","mocap","neg","shuf"
4.29256203915429e-07,"3","2","6emo","Anger_Error","mocap","neg","shuf"
7.85110671586153e-07,"3","2","6emo","Disgust_Error","mocap","neg","shuf"
3.72405168036494e-07,"3","2","6emo","Fear_Error","mocap","neg","shuf"
1.06134402751923,"3","2","6emo","Happiness_Error","mocap","neg","shuf"
0.580327212810516,"3","2","6emo","Sadness_Error","mocap","neg","shuf"
8.07823312243272e-07,"3","2","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","2","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","2","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","2","6emo","Fear_Accuracy","mocap","neg","shuf"
0.466992199420929,"3","2","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.733447253704071,"3","2","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","2","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.63803827762604,"3","3","6emo","OverallError","mocap","neg","shuf"
1.81913435426395e-06,"3","3","6emo","Anger_Error","mocap","neg","shuf"
7.40620180295082e-07,"3","3","6emo","Disgust_Error","mocap","neg","shuf"
2.4598526238151e-07,"3","3","6emo","Fear_Error","mocap","neg","shuf"
1.05873918533325,"3","3","6emo","Happiness_Error","mocap","neg","shuf"
0.579295217990875,"3","3","6emo","Sadness_Error","mocap","neg","shuf"
1.09924667412997e-06,"3","3","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","3","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","3","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","3","6emo","Fear_Accuracy","mocap","neg","shuf"
0.470947265625,"3","3","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.734130859375,"3","3","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","3","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.63494324684143,"3","4","6emo","OverallError","mocap","neg","shuf"
7.26209350432327e-07,"3","4","6emo","Anger_Error","mocap","neg","shuf"
5.07663287407922e-07,"3","4","6emo","Disgust_Error","mocap","neg","shuf"
3.54856922513136e-07,"3","4","6emo","Fear_Error","mocap","neg","shuf"
1.05848407745361,"3","4","6emo","Happiness_Error","mocap","neg","shuf"
0.576456725597382,"3","4","6emo","Sadness_Error","mocap","neg","shuf"
8.77047853009572e-07,"3","4","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","4","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","4","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","4","6emo","Fear_Accuracy","mocap","neg","shuf"
0.474462896585464,"3","4","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.738476574420929,"3","4","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","4","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.63758182525635,"3","5","6emo","OverallError","mocap","neg","shuf"
1.14815543383884e-06,"3","5","6emo","Anger_Error","mocap","neg","shuf"
8.32318448829028e-07,"3","5","6emo","Disgust_Error","mocap","neg","shuf"
1.84279610948579e-06,"3","5","6emo","Fear_Error","mocap","neg","shuf"
1.06046962738037,"3","5","6emo","Happiness_Error","mocap","neg","shuf"
0.577108323574066,"3","5","6emo","Sadness_Error","mocap","neg","shuf"
2.78859943136922e-07,"3","5","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","5","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","5","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","5","6emo","Fear_Accuracy","mocap","neg","shuf"
0.467529296875,"3","5","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.736425757408142,"3","5","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","5","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.6358277797699,"3","6","6emo","OverallError","mocap","neg","shuf"
2.44724060394219e-06,"3","6","6emo","Anger_Error","mocap","neg","shuf"
4.2639990169846e-06,"3","6","6emo","Disgust_Error","mocap","neg","shuf"
2.96000280286535e-06,"3","6","6emo","Fear_Error","mocap","neg","shuf"
1.05685746669769,"3","6","6emo","Happiness_Error","mocap","neg","shuf"
0.578959226608276,"3","6","6emo","Sadness_Error","mocap","neg","shuf"
1.21385460261081e-06,"3","6","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","6","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","6","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","6","6emo","Fear_Accuracy","mocap","neg","shuf"
0.474707037210464,"3","6","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.73486328125,"3","6","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","6","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.64321970939636,"3","7","6emo","OverallError","mocap","neg","shuf"
1.74727688317944e-06,"3","7","6emo","Anger_Error","mocap","neg","shuf"
3.89214301321772e-06,"3","7","6emo","Disgust_Error","mocap","neg","shuf"
1.50371329254995e-06,"3","7","6emo","Fear_Error","mocap","neg","shuf"
1.06281769275665,"3","7","6emo","Happiness_Error","mocap","neg","shuf"
0.580391764640808,"3","7","6emo","Sadness_Error","mocap","neg","shuf"
3.12897941512347e-06,"3","7","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","7","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","7","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","7","6emo","Fear_Accuracy","mocap","neg","shuf"
0.464697271585464,"3","7","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.733691394329071,"3","7","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","7","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.62776637077332,"3","8","6emo","OverallError","mocap","neg","shuf"
4.82372752230731e-06,"3","8","6emo","Anger_Error","mocap","neg","shuf"
2.02621367861866e-06,"3","8","6emo","Disgust_Error","mocap","neg","shuf"
2.22500420932192e-06,"3","8","6emo","Fear_Error","mocap","neg","shuf"
1.05628299713135,"3","8","6emo","Happiness_Error","mocap","neg","shuf"
0.57147216796875,"3","8","6emo","Sadness_Error","mocap","neg","shuf"
2.09657628147397e-06,"3","8","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","8","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","8","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","8","6emo","Fear_Accuracy","mocap","neg","shuf"
0.478857427835464,"3","8","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.742871105670929,"3","8","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","8","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.64739775657654,"3","9","6emo","OverallError","mocap","neg","shuf"
6.02155012074945e-07,"3","9","6emo","Anger_Error","mocap","neg","shuf"
2.9158405823182e-07,"3","9","6emo","Disgust_Error","mocap","neg","shuf"
2.63836852809618e-07,"3","9","6emo","Fear_Error","mocap","neg","shuf"
1.06204259395599,"3","9","6emo","Happiness_Error","mocap","neg","shuf"
0.585353553295135,"3","9","6emo","Sadness_Error","mocap","neg","shuf"
4.71276223379391e-07,"3","9","6emo","Surprise_Error","mocap","neg","shuf"
1,"3","9","6emo","Anger_Accuracy","mocap","neg","shuf"
1,"3","9","6emo","Disgust_Accuracy","mocap","neg","shuf"
1,"3","9","6emo","Fear_Accuracy","mocap","neg","shuf"
0.4658203125,"3","9","6emo","Happiness_Accuracy","mocap","neg","shuf"
0.728759765625,"3","9","6emo","Sadness_Accuracy","mocap","neg","shuf"
1,"3","9","6emo","Surprise_Accuracy","mocap","neg","shuf"
1.64718055725098,"3","10","6emo","OverallError","mocap","neg","shuf"
5.13646341460117e-07,"3","10","6emo","Anger_Error","mocap","neg","shuf"
