,OverallError
0,3.914231061935425
1,3.9205222129821777
2,3.9242870807647705
3,3.920851230621338
4,3.921982526779175
5,3.9235031604766846
6,3.9182324409484863
7,3.9217655658721924
8,3.924696445465088
9,3.9240336418151855
