,OverallError
0,3.8001763820648193
1,3.800123691558838
2,3.795374870300293
3,3.801353931427002
4,3.801743507385254
5,3.801703453063965
6,3.801093816757202
7,3.8014769554138184
8,3.7958052158355713
9,3.7994754314422607
