,OverallError
0,4.010161399841309
1,4.0275444984436035
2,4.014743328094482
3,4.014096260070801
4,4.011577129364014
5,4.012588024139404
6,4.010585308074951
7,4.018091678619385
8,4.018627166748047
9,3.988962411880493
