,OverallError
0,3.6133625507354736
1,3.6269469261169434
2,3.6091010570526123
3,3.61323618888855
4,3.6162619590759277
5,3.612952470779419
6,3.6239724159240723
7,3.6141409873962402
8,3.6149628162384033
9,3.607719898223877
