,OverallError
0,3.9144959449768066
1,3.918794631958008
2,3.919970750808716
3,3.9125735759735107
4,3.9240379333496094
5,3.912832260131836
6,3.9111595153808594
7,3.917713165283203
8,3.918675661087036
9,3.904432773590088
